asv,asv_len,best_cosine,abundance,midas_genus,besthit_genus,genus_best_concordant,genus_any20_concordant,genus_evaluable,midas_family,besthit_family,family_best_concordant,family_any20_concordant,family_evaluable,midas_order,besthit_order,order_best_concordant,order_any20_concordant,order_evaluable,midas_class,besthit_class,class_best_concordant,class_any20_concordant,class_evaluable,midas_phylum,besthit_phylum,phylum_best_concordant,phylum_any20_concordant,phylum_evaluable
d83c0d8fbc6ae1fe1c0dd12cbea1833a,374,0.9966,0.0,midas_g_3108,,False,False,False,Verrucomicrobiaceae,,False,True,True,Verrucomicrobiales,,False,True,True,Verrucomicrobiae,,False,False,True,Verrucomicrobiota,Verrucomicrobiota,True,True,True
fd932f10265b9729b3972ed5cdce8a0d,375,1.0,0.0,nan,Agromyces,False,False,False,Microbacteriaceae,Microbacteriaceae,True,True,True,Micrococcales,Micrococcales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
bc073931df610b4c23a592ffb53b2238,372,1.0,0.0,Methylobacterium-Methylorubrum,Methylobacterium,False,False,True,Beijerinckiaceae,Methylobacteriaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
6f6f54809f824a18f2aedc481825fb7b,374,0.9995,,,Dechloromonas,False,False,False,,Azonexaceae,False,False,False,,Rhodocyclales,False,False,False,,Betaproteobacteria,False,False,False,,Pseudomonadota,False,False,False
9f6f938a15e4f288092b39efae6698de,374,0.9985,0.0,midas_g_98124,Ruminiclostridium,False,False,False,Hungateiclostridiaceae,Oscillospiraceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
1955a5529e36dd42feff41354ac9ad73,372,0.9976,0.0,nan,,False,False,False,Christensenellaceae,,False,True,True,Christensenellales,,False,True,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
fc410ccd704831af6715f039dc5b4ad6,370,0.9995,0.0,Petrimonas,Petrimonas,True,True,True,Dysgonomonadaceae,Dysgonomonadaceae,True,True,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
4bc93160ffc2b1df098c42d0b0ad5ebc,372,0.9995,0.0,nan,Burkholderia,False,False,False,nan,Burkholderiaceae,False,False,False,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
2be253ff64c2e3493d684bfe687d414a,401,0.9971,0.0,Methanobacterium,Cronobacter,False,True,True,Methanobacteriaceae,Enterobacteriaceae,False,True,True,Methanobacteriales,Enterobacterales,False,True,True,Methanobacteria,Gammaproteobacteria,False,True,True,Euryarchaeota,Pseudomonadota,False,True,True
b21e9a2a1e6186cdab5d075a2e3bdeba,371,0.9966,0.0,Fonticella,Caloramator,False,False,True,Caloramatoraceae,Clostridiaceae,False,False,True,Clostridiales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
554322da276d032be7d7a759762865b9,374,0.9976,0.0,midas_g_97311,Gracilibacter,False,False,False,midas_f_222,Gracilibacteraceae,False,False,False,midas_o_4,Eubacteriales,False,False,False,midas_c_4,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
ae47cfe63095fcaf0afb228c7502cb66,372,1.0,0.0,nan,,False,False,False,Alcaligenaceae,Burkholderiaceae,False,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
b751d80405d63e383de7ea09a7e2dcfd,373,0.9976,0.0,Syntrophorhabdus,,False,False,True,Syntrophorhabdaceae,,False,True,True,Syntrophorhabdales,,False,True,True,Syntrophorhabdia,Myxococcia,False,True,True,Desulfobacterota,Myxococcota,False,False,True
a2bed1579fba6884369c1b3173330800,370,0.9956,0.0,Irregularibacter,Haloimpatiens,False,False,True,Garciellaceae,Clostridiaceae,False,False,True,Eubacteriales,Eubacteriales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
e1859f895760d01bd129aad5091fa054,373,0.9951,0.0,Ca_Ovatusbacter,Vibrio,False,False,True,midas_f_2362,Vibrionaceae,False,False,False,midas_o_147,Vibrionales,False,False,False,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
431f2ccf07657913dc86d93668a91e9c,374,0.9941,0.0,Dethiobacter,Hydrogenispora,False,True,True,Dethiobacteraceae,,False,True,True,Dethiobacterales,,False,True,True,Dethiobacteria,,False,True,True,Firmicutes,Bacillota,True,True,True
3c8c974e9e9f2247fedc8b66253b5774,374,1.0,0.0,nan,Desulforamulus,False,False,False,nan,Peptococcaceae,False,False,False,nan,Eubacteriales,False,False,False,nan,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
6c1100199e34d8c526ed1a529ebd879f,374,0.9995,0.0,nan,Acetivibrio,False,False,False,Hungateiclostridiaceae,Acetivibrionaceae,False,False,True,Oscillospirales,Acetivibrionales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
2754a62a78999a65def9a46a8c805a18,371,0.9941,0.0,nan,Acetivibrio,False,False,False,nan,Acetivibrionaceae,False,False,False,nan,Acetivibrionales,False,False,False,nan,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
647927aceecdb8d63c0647ad64f33531,375,1.0,0.0,Rhodococcus,Rhodococcoides,False,True,True,Nocardiaceae,Nocardiaceae,True,True,True,Corynebacteriales,Mycobacteriales,False,False,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
bfc10ae6c8d6d83371b3bd138d881468,373,0.9961,0.0,Ca_Cloacimonas,Candidatus Syntrophosphaera,False,False,True,Cloacimonadaceae,Candidatus Cloacimonadaceae,False,False,True,Cloacimonadales,Candidatus Cloacimonadales,False,False,True,Cloacimonadia,Candidatus Cloacimonadia,False,False,True,Cloacimonadota,Candidatus Cloacimonadota,False,False,True
eec9b8156043e0a6af0911723613a3da,370,0.9971,0.0,midas_g_93917,,False,False,False,UCG-010,,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
4139c4822f132d488656de979a812b96,374,0.9946,0.0,nan,,False,False,False,midas_f_112,,False,False,False,MBA03,,False,False,True,Limnochordia,,False,False,True,Firmicutes,Bacillota,True,True,True
1209cd9553a668c3c0e9ea29050fd3a1,374,0.9985,0.0,Ca_Amarobacter,,False,False,True,midas_f_731,,False,False,False,midas_o_731,,False,False,False,OLB14,Tepidiformia,False,False,True,Chloroflexi,Chloroflexota,True,True,True
13c192d50cff7e65ab17657c4769d790,370,1.0,0.0,Clostridium_sensu_stricto_13,Clostridium,False,False,True,Clostridiaceae,Clostridiaceae,True,True,True,Clostridiales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
457eed011dd636fe1362bcb7e5bbe22d,374,0.9976,0.0,Ruminiclostridium,Candidatus Brocadia,False,True,True,Hungateiclostridiaceae,Candidatus Brocadiaceae,False,False,True,Oscillospirales,Candidatus Brocadiales,False,False,True,Clostridia,Candidatus Brocadiia,False,True,True,Firmicutes,Planctomycetota,False,True,True
272d242be70431c313d5d6dae118135b,374,0.9966,0.0,midas_g_3476,Halothermothrix,False,False,False,midas_f_112,Halothermotrichaceae,False,False,False,MBA03,Halanaerobiales,False,False,True,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
b6bae6e1c31423a1dfd8b925ac173939,372,0.9937,0.0,Castellaniella,,False,True,True,Alcaligenaceae,,False,True,True,Burkholderiales,,False,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
f86e4e85aad39b874e531be8848dcb97,374,1.0,,,,False,False,False,,Christensenellaceae,False,False,False,,Christensenellales,False,False,False,,Clostridia,False,False,False,,Bacillota,False,False,False
ccd295e3a04fb7bb78f97b49d1d76562,370,1.0,0.0,midas_g_34555,,False,False,False,SB-5,,False,False,True,Bacteroidales,Bacteroidales,True,True,True,Bacteroidia,Bacteroidia,True,True,True,Bacteroidota,Bacteroidota,True,True,True
76706469a0a366adb9c84fc05de522f3,374,0.9976,0.0,nan,Pseudobacteroides,False,False,False,nan,Oscillospiraceae,False,False,False,nan,Eubacteriales,False,False,False,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
44ed1a1eb3ed2fe963e32f2d9591f332,374,1.0,0.0,Conexibacter,,False,True,True,Solirubrobacteraceae,,False,True,True,Solirubrobacterales,,False,True,True,Thermoleophilia,Actinomycetes,False,True,True,Actinobacteriota,Actinomycetota,False,False,True
7ba75de333c5db029e78e068dde0fbe8,374,0.9971,0.0,nan,,False,False,False,Caldicoprobacteraceae,Christensenellaceae,False,True,True,Caldicoprobacterales,Christensenellales,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
caa8c5625990aa1feeb77274cbfd7ffa,374,0.9961,0.0,midas_g_8126,Candidatus Darwinibacter,False,False,False,midas_f_8126,Candidatus Darwinibacteriaceae,False,False,False,Gelria,Candidatus Darwinibacteriales,False,False,True,midas_c_145,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
21cff8afa99fd812a66ca2e7c53e8fda,369,0.998,0.0,Sedimentibacter,Sedimentibacter,True,True,True,Sedimentibacteraceae,,False,False,True,Peptostreptococcales-Tissierellales,,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
47f95903f37498d9dd0eda1e5bcb3e28,374,0.9966,0.0,Pelolinea,Pelolinea,True,True,True,Anaerolineaceae,Anaerolineaceae,True,True,True,Anaerolineales,Anaerolineales,True,True,True,Anaerolineae,Anaerolineae,True,True,True,Chloroflexi,Chloroflexota,True,True,True
3e198207b81e382d6209c129373e9d60,375,0.9971,0.0,midas_g_765,,False,False,False,midas_f_765,,False,False,False,midas_o_765,,False,False,False,WCHB1-81,,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
1a5546dc8d08ba22cbc75f508edd0828,372,0.9995,0.0,Paracoccus,Paracoccus,True,True,True,Rhodobacteraceae,Paracoccaceae,False,False,True,Rhodobacterales,Rhodobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
7f9277d9d86c8f5634f47ff9ab0ce79d,374,0.998,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
090855acea46f97b916c33393736db71,371,0.9985,0.0,Anaerovorax,,False,False,True,Anaerovoracaceae,Anaerovoracaceae,True,True,True,Peptostreptococcales-Tissierellales,Peptostreptococcales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
3f19effc21f49ca3bfe5e130ea113a75,372,0.9922,0.0,Caldicoprobacter,Xylanivirga,False,False,True,Caldicoprobacteraceae,Xylanivirgaceae,False,False,True,Caldicoprobacterales,Caldicoprobacterales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
bfe46a9864ec737a588e92892776a12d,374,0.998,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
b5025b678a3f3dfd092ec583dfd7f3d6,374,1.0,,,,False,False,False,,,False,False,False,,Nitrosomonadales,False,False,False,,Betaproteobacteria,False,False,False,,Pseudomonadota,False,False,False
065a98742b20d730265fb45221fd34c4,372,1.0,,,Paracoccus,False,False,False,,Paracoccaceae,False,False,False,,Rhodobacterales,False,False,False,,Alphaproteobacteria,False,False,False,,Pseudomonadota,False,False,False
7891e93dd8c7f251fd4a83d156f8369b,374,0.999,,,,False,False,False,,Smithellaceae,False,False,False,,Syntrophales,False,False,False,,Syntrophia,False,False,False,,Thermodesulfobacteriota,False,False,False
cf3e180e655c7a5654ae4ee643e35a6b,375,1.0,,,,False,False,False,,Microthrixaceae,False,False,False,,Acidimicrobiales,False,False,False,,Acidimicrobiia,False,False,False,,Actinomycetota,False,False,False
5488011e971aeee8cd31b52ca5d1af76,395,0.9927,,,,False,False,False,,,False,False,False,,,False,False,False,,Candidatus Bathyarchaeia,False,False,False,,Candidatus Bathyarchaeota,False,False,False
56c837ac82a080a7d67309e345c7069b,374,0.9985,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,,False,True,True,Christensenellales,Eubacteriales,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
4384fe206f8e57a3d02fc1eb2e0dc265,378,0.9995,0.0,Methanobacterium,Methanobacterium,True,True,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
cca5f50c3116400e50fe7a3e7a0be852,370,0.9995,0.0,midas_g_10639,Agriterribacter,False,False,False,Chitinophagaceae,Chitinophagaceae,True,True,True,Chitinophagales,Chitinophagales,True,True,True,Bacteroidia,Chitinophagia,False,False,True,Bacteroidota,Bacteroidota,True,True,True
a36b617c346af9dc1b8b18938adc2fc9,374,1.0,0.0,Pirellula,,False,False,True,Pirellulaceae,,False,True,True,Pirellulales,,False,True,True,Planctomycetes,,False,False,True,Planctomycetota,Planctomycetota,True,True,True
e8c47e7d73b07d777c7a56fc1318b432,374,0.9907,0.0,Anaerolinea,,False,True,True,Anaerolineaceae,,False,True,True,Anaerolineales,,False,True,True,Anaerolineae,Chloroflexia,False,True,True,Chloroflexi,Chloroflexota,True,True,True
f20eb21e67f757812108449fe407b3c0,374,0.9966,0.0,nan,,False,False,False,midas_f_112,Christensenellaceae,False,False,False,MBA03,Christensenellales,False,False,True,Limnochordia,Clostridia,False,False,True,Firmicutes,Bacillota,True,True,True
25f9dbd6c37925f1be38fa56d2908617,370,0.9971,0.0,nan,Crassaminicella,False,False,False,nan,Clostridiaceae,False,False,False,Peptostreptococcales-Tissierellales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
dbecc9e8493f9f9f3816c44467a0b7d4,375,1.0,0.0,midas_g_2796,Nocardioides,False,False,False,Nocardioidaceae,Nocardioidaceae,True,True,True,Propionibacteriales,Propionibacteriales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
f4dd561d786dd46b9cb84eab6594d632,373,0.9961,0.0,midas_g_17534,Elioraea,False,False,False,Acetobacteraceae,Elioraeaceae,False,False,True,Acetobacterales,Acetobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ce3debe377068d91443c07c23728742c,374,1.0,0.0,Bacillus,,False,True,True,Bacillaceae,Bacillaceae,True,True,True,Bacillales,Caryophanales,False,False,True,Bacilli,Bacilli,True,True,True,Firmicutes,Bacillota,True,True,True
6f9a6eeef90b44801aebd3df2c42e61b,374,0.999,0.0,Syntrophobacter,,False,True,True,Syntrophobacteraceae,,False,True,True,Syntrophobacterales,,False,True,True,Syntrophobacteria,Deltaproteobacteria,False,True,True,Desulfobacterota,,False,False,True
b544934712491c579a6fc0437ffdeeca,374,0.998,0.0,Syntrophomonas,Cronobacter,False,True,True,Syntrophomonadaceae,Enterobacteriaceae,False,True,True,Syntrophomonadales,Enterobacterales,False,False,True,Syntrophomonadia,Gammaproteobacteria,False,False,True,Firmicutes,Pseudomonadota,False,True,True
3c30ef12ea30ff246e454f2cc7ee36a9,372,0.9883,0.0,nan,,False,False,False,nan,,False,False,False,nan,Eubacteriales,False,False,False,nan,Clostridia,False,False,False,Firmicutes,Bacillota,True,True,True
34b33ab6ae99c108b6016cac0502ea5c,374,0.9937,0.0,midas_g_113746,,False,False,False,Christensenellaceae,,False,False,True,Christensenellales,Christensenellales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
4b609ca4250617d6e2827bb31e7fd2b0,372,0.9995,0.0,nan,Paracandidimonas,False,False,False,Alcaligenaceae,Alcaligenaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
666b0c3f75da615166898be90c200697,374,0.998,0.0,Caldicoprobacter,,False,False,True,Caldicoprobacteraceae,,False,False,True,Caldicoprobacterales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
1352ecafaa4f51b95bedc9b026136ba0,369,0.999,0.0,nan,Tissierella,False,False,False,Family_XI,Tissierellaceae,False,False,True,Peptostreptococcales-Tissierellales,Tissierellales,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
6f5c69090502aa2182ea4a5a24b1cc94,374,0.9941,0.0,midas_g_67650,,False,False,False,midas_f_67650,Coleofasciculaceae,False,False,False,midas_o_1421,Coleofasciculales,False,False,False,Sericytochromatia,Cyanophyceae,False,False,True,Cyanobacteria,Cyanobacteriota,False,False,True
4079dc43f1ee0b0433df1aaaafba110d,372,0.9946,0.0,Pirellula,,False,False,True,Pirellulaceae,,False,True,True,Pirellulales,,False,True,True,Planctomycetes,,False,False,True,Planctomycetota,Planctomycetota,True,True,True
84444bac9dbd64e8d26d1a9dcfc67902,374,0.9956,0.0,Ca_Cloacimonas,,False,False,True,Cloacimonadaceae,,False,False,True,Cloacimonadales,,False,False,True,Cloacimonadia,,False,False,True,Cloacimonadota,Candidatus Cloacimonadota,False,False,True
3d462e8ce030e0c5bbd7564663c5561b,372,1.0,0.0,Brevundimonas,Brevundimonas,True,True,True,Caulobacteraceae,Caulobacteraceae,True,True,True,Caulobacterales,Caulobacterales,True,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
808f5cd9975425a879bdc9f2084edbe5,374,0.9956,0.0,Pir3_lineage,,False,False,True,Pirellulaceae,,False,False,True,Pirellulales,,False,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
0afdd7eddb9a71ce53cf6487747ec98c,372,1.0,0.0,Hirschia,,False,False,True,Hyphomonadaceae,Hyphomonadaceae,True,True,True,Caulobacterales,Hyphomonadales,False,True,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
eb8cd45ae934604fba18984990c55691,370,0.999,0.0,midas_g_39476,,False,False,False,Spirochaetaceae,,False,True,True,Spirochaetales,,False,True,True,Spirochaetia,,False,True,True,Spirochaetota,Pseudomonadota,False,True,True
6290092a789cefe170b21f8c022a1fda,370,1.0,0.0,Treponema,,False,True,True,Spirochaetaceae,Treponemataceae,False,False,True,Spirochaetales,Treponematales,False,False,True,Spirochaetia,Spirochaetia,True,True,True,Spirochaetota,Spirochaetota,True,True,True
53688d14dd7b6148f42ecab9e78035a6,373,0.9971,0.0,NK4A214_group,,False,False,True,Oscillospiraceae,Oscillospiraceae,True,True,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
3336d4e5c84fbbfc0c6d027d05b1ad16,395,0.9937,0.0,Methanobacterium,Methanobrevibacter,False,False,True,Methanobacteriaceae,Methanobacteriaceae,True,True,True,Methanobacteriales,Methanobacteriales,True,True,True,Methanobacteria,Methanobacteria,True,True,True,Euryarchaeota,Methanobacteriota,True,True,True
7a276d152ba39f364356c6dc26a0f630,389,0.9961,0.0,Alcaligenes,Allopusillimonas,False,False,True,Alcaligenaceae,Alcaligenaceae,True,True,True,Burkholderiales,Burkholderiales,True,True,True,Gammaproteobacteria,Betaproteobacteria,False,False,True,Proteobacteria,Pseudomonadota,True,True,True
2569f2295eca169e8eeb371a44002f30,374,0.9985,0.0,Herbinix,Anaerobium,False,True,True,Lachnospiraceae,Lachnospiraceae,True,True,True,Lachnospirales,Lachnospirales,True,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
be51b6808df10f395e8b458d9508ac69,374,0.998,,,,False,False,False,,,False,False,False,,Victivallales,False,False,False,,Lentisphaeria,False,False,False,,Lentisphaerota,False,False,False
f50399c55cdc712751dd87413e3ad96a,375,1.0,,,,False,False,False,,,False,False,False,,,False,False,False,,,False,False,False,,Bacillota,False,False,False
c343e0c3af2ce4246e8f16a366d9b244,374,1.0,,,,False,False,False,,,False,False,False,,,False,False,False,,,False,False,False,,Bacteroidota,False,False,False
8222e8db898fcc3282110b1e099bfdb5,370,0.9971,,,,False,False,False,,,False,False,False,,,False,False,False,,,False,False,False,,Bacteroidota,False,False,False
f18d4d1f32aca3b61c8d25703e43fea4,366,1.0,,,,False,False,False,,,False,False,False,,,False,False,False,,,False,False,False,,Bacillota,False,False,False
6dcd15bd555e89be1a5051024bf0c7e1,375,0.999,,,Aestuariimicrobium,False,False,False,,Propionibacteriaceae,False,False,False,,Propionibacteriales,False,False,False,,Actinomycetes,False,False,False,,Actinomycetota,False,False,False
dd6407a912c6fe0b5bedd40ec79da041,374,1.0,,,Thauera,False,False,False,,Zoogloeaceae,False,False,False,,Rhodocyclales,False,False,False,,Betaproteobacteria,False,False,False,,Pseudomonadota,False,False,False
f50dbd67a45eb3d4ad799c04f77b900d,373,0.999,0.0,Colidextribacter,Colidextribacter,True,True,True,Oscillospiraceae,,False,True,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
d0c18274fc6047611de8d214ecd9c885,374,0.9985,0.0,HN-HF0106,,False,False,True,Hungateiclostridiaceae,Clostridiaceae,False,False,True,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
e8279b17fcbd61e4b105b0a3d872b567,391,0.9971,0.0,nan,Citrobacter,False,False,False,Enterobacteriaceae,Enterobacteriaceae,True,True,True,Enterobacterales,Enterobacterales,True,True,True,Gammaproteobacteria,Gammaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
8d82d4342e7bd230b09dd20b8e775257,374,0.9951,0.0,Christensenellaceae_R-7_group,,False,False,True,Christensenellaceae,Peptococcaceae,False,False,True,Christensenellales,Eubacteriales,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
db4543063a7cc4847ca4914a1f3f4611,372,0.9985,0.0,Mesorhizobium,Pseudaminobacter,False,True,True,Rhizobiaceae,Phyllobacteriaceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
7d92b18666da2334d7051a3a9791dc97,378,1.0,0.0,Methanolinea,,False,True,True,Methanoregulaceae,Methanoregulaceae,True,True,True,Methanomicrobiales,Methanomicrobiales,True,True,True,Methanomicrobia,Methanomicrobia,True,True,True,Halobacterota,Methanobacteriota,False,False,True
e9300c9ad8d48efb516b90fddffeff2e,372,0.9995,0.0,Oligotropha,Afipia,False,False,True,Xanthobacteraceae,Nitrobacteraceae,False,False,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
e367941e1e567e6ca872d51930564433,372,0.9995,0.0,midas_g_249,Cronobacter,False,False,False,Synergistaceae,Enterobacteriaceae,False,True,True,Synergistales,Enterobacterales,False,True,True,Synergistia,Gammaproteobacteria,False,True,True,Synergistota,Pseudomonadota,False,True,True
306b5217fcb1f91aac0c7708bf674d98,374,0.9961,0.0,nan,,False,False,False,nan,Feifaniaceae,False,False,False,Oscillospirales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
8add17e8b7e219187fd9b6e3ef665609,374,0.9971,0.0,Caldicoprobacter,,False,False,True,Caldicoprobacteraceae,,False,False,True,Caldicoprobacterales,Eubacteriales,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
5b6a595a6fc20f9f06cf625ed712d163,372,1.0,0.0,Caldicoprobacter,,False,False,True,Caldicoprobacteraceae,,False,False,True,Caldicoprobacterales,,False,False,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
9d39b90a86fcc29202f4775515a05146,372,0.9956,0.0,midas_g_2400,Terasakiella,False,False,False,Rhodobacteraceae,Terasakiellaceae,False,False,True,Rhodobacterales,Rhodospirillales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
520df833871a8a531033d90f108d61a3,377,0.9985,0.0,Actinomyces,Actinomyces,True,True,True,Actinomycetaceae,Actinomycetaceae,True,True,True,Actinomycetales,Actinomycetales,True,True,True,Actinobacteria,Actinomycetes,False,False,True,Actinobacteriota,Actinomycetota,False,False,True
7dcd8f2c853c664b258593426d4590c3,374,1.0,0.0,Christensenellaceae_R-7_group,Candidatus Limiplasma,False,False,True,Christensenellaceae,,False,False,True,Christensenellales,Eubacteriales,False,True,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
c1e12e70c3095cd1b1091f534242abd3,372,0.999,0.0,Defluviicoccus,,False,True,True,Defluviicoccaceae,,False,False,True,Defluviicoccales,,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
ee4416ea3d6750d9a8586868330f1ff6,373,0.9966,0.0,midas_g_91981,,False,False,False,UCG-010,,False,False,True,Oscillospirales,,False,False,True,Clostridia,Clostridia,True,True,True,Firmicutes,Bacillota,True,True,True
e3455df1e42e2473c73aabd6238e9d44,376,0.999,0.0,IMCC26207,,False,False,True,Microtrichaceae,Microthrixaceae,False,False,True,Microtrichales,Acidimicrobiales,False,False,True,Acidimicrobiia,Acidimicrobiia,True,True,True,Actinobacteriota,Actinomycetota,False,False,True
76ceb1ce6517ef51bfc231b0a2084eba,372,0.9966,0.0,nan,,False,False,False,Christensenellaceae,,False,True,True,Christensenellales,,False,True,True,Clostridia,,False,True,True,Firmicutes,Bacillota,True,True,True
dbdb30396825379c82448fee2cbe497e,375,0.9922,0.0,nan,,False,False,False,Isosphaeraceae,,False,True,True,Isosphaerales,,False,True,True,Planctomycetes,,False,False,True,Planctomycetota,Planctomycetota,True,True,True
0f97c220b579e7f247036ed1adce5afc,372,0.999,0.0,Devosia,Devosia,True,True,True,Devosiaceae,Devosiaceae,True,True,True,Rhizobiales,Hyphomicrobiales,False,False,True,Alphaproteobacteria,Alphaproteobacteria,True,True,True,Proteobacteria,Pseudomonadota,True,True,True
d6ede5314f1108426fbd0e2612d334d0,374,0.9956,0.0,Pirellula,,False,True,True,Pirellulaceae,Pirellulaceae,True,True,True,Pirellulales,Pirellulales,True,True,True,Planctomycetes,Planctomycetia,False,False,True,Planctomycetota,Planctomycetota,True,True,True
5d09f55ef260c01efb18315a666b6199,369,0.998,0.0,midas_g_1215,Tissierella,False,False,False,Family_XI,Tissierellaceae,False,False,True,Peptostreptococcales-Tissierellales,Tissierellales,False,False,True,Clostridia,Tissierellia,False,True,True,Firmicutes,Bacillota,True,True,True
