asv,tier,gpu_n,edlib_n,gpu_reps,edlib_reps,gpu_anchor,gpu_anchor_species,edlib_anchor,edlib_anchor_species,gpu_anchor_edlib_rank,gpu_reps_in_edlib_top20,gpu_reps_total,gpu_rep_edlib_ranks,genome_set_identical,species_set_identical,anchor_genome_match,anchor_species_match,jaccard_genome
64e3aefb4ebda79678e5c0559fa277c2,genus,1,1,100233.320,100233.320,100233.320,uncultured Planctomycetaceae bacterium,100233.320,uncultured Planctomycetaceae bacterium,3,1,1,3,True,True,True,True,1.0
64e3c67f368234ae6640b15a44fb1694,species,2,2,2730080.3|2922717.5,2730080.3|2922717.5,2730080.3,Fundidesulfovibrio magnetotacticus,2730080.3,Fundidesulfovibrio magnetotacticus,1,2,2,1|2,True,True,True,True,1.0
64ef0b5a89f02050ecce75dce1ba4ae6,species,1,1,2212460.8,2212460.8,2212460.8,Propionivibrio sp.,2212460.8,Propionivibrio sp.,1,1,1,1,True,True,True,True,1.0
64f3d54c5f5e27ec7be87b652ff3b406,species,2,2,1898104.710|2026720.1075,1898104.710|2026720.1075,1898104.710,Bacteroidota bacterium,1898104.710,Bacteroidota bacterium,1,2,2,1|2,True,True,True,True,1.0
650d08a2f89de2b1c23efb2f3361c2d6,species,1,1,156.12,156.12,156.12,Teretinema zuelzerae,156.12,Teretinema zuelzerae,1,1,1,1,True,True,True,True,1.0
6552ab56103eaf5a3eb1e9b2f45e8ee7,species,2,2,350.3|1879010.10735,350.3|1879010.10735,350.3,Zoogloea ramigera,350.3,Zoogloea ramigera,1,2,2,1|2,True,True,True,True,1.0
6560d0f013e47e0c674682303d639997,genus,1,1,2501586.75,2501586.75,2501586.75,uncultured Candidatus Peribacteria bacterium,2501586.75,uncultured Candidatus Peribacteria bacterium,1,1,1,1,True,True,True,True,1.0
65620f4c8c34bf815f290013e88fd4fa,below,0,0,,,,,,,,0,0,,,,,,
65649051902882661478e26ba79488e9,genus,1,1,2283092.706,2283092.706,2283092.706,Pyrinomonadaceae bacterium,2283092.706,Pyrinomonadaceae bacterium,1,1,1,1,True,True,True,True,1.0
656cd5bf233b0715f3eda6904deae803,species,2,2,2053306.302|1948670.3,2053306.302|1948670.3,2053306.302,Ignavibacteria bacterium,2053306.302,Ignavibacteria bacterium,1,2,2,1|4,True,True,True,True,1.0
6596f16d21ed6ef82292bb214999b7d6,genus,1,1,2052143.1196,2052143.1196,2052143.1196,Anaerolineae bacterium,2052143.1196,Anaerolineae bacterium,1,1,1,1,True,True,True,True,1.0
65bbbbf9a954dad41b9ba209ae3d261c,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
65c255b9ea877a5903debd6a3091bdc8,species,1,1,240412.3,240412.3,240412.3,Chitinimonas taiwanensis,240412.3,Chitinimonas taiwanensis,1,1,1,1,True,True,True,True,1.0
65c390b6462d7782e58791de1f33728d,genus,3,3,291847.4|1488331.4|1048380.9,291847.4|1488331.4|1048380.9,291847.4,uncultured Fusibacter sp.,291847.4,uncultured Fusibacter sp.,1,3,3,1|5|6,True,True,True,True,1.0
65c647ffd0330aa88c24b8bf7674e6c7,genus,3,3,2026770.264|2593020.3|2562317.3,2026770.264|2593020.3|2562317.3,2026770.264,Nitrospiraceae bacterium,2026770.264,Nitrospiraceae bacterium,1,3,3,1|2|5,True,True,True,True,1.0
65daf4d3b319b39af1a40317031d208c,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
65dcd82af179f8c7be5ab6e6d6226ae0,family,1,1,2026780.367,2026780.367,2026780.367,Planctomycetota bacterium,2026780.367,Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
65e0cd027f0d61ce9ad681c51b19b155,genus,1,1,2051041.3,2051041.3,2051041.3,Ravibacter arvi,2051041.3,Ravibacter arvi,1,1,1,1,True,True,True,True,1.0
65e4669fd9b1d0eb85ac8b8e68829689,species,2,2,2073117.174|2026724.2036,2073117.174|2026724.2036,2073117.174,Anaerolineales bacterium,2073117.174,Anaerolineales bacterium,2,2,2,2|3,True,True,True,True,1.0
6602f9aa5de9cb96243e35943b36cc1b,species,1,1,2030806.706,2030806.706,2030806.706,Burkholderiaceae bacterium,2030806.706,Burkholderiaceae bacterium,3,1,1,3,True,True,True,True,1.0
660c9ac06f0bb486ede6651e45d397f3,family,1,1,2024843.44,2024843.44,2024843.44,Candidatus Nitrosopumilus sp.,2024843.44,Candidatus Nitrosopumilus sp.,1,1,1,1,True,True,True,True,1.0
6629f219026c16bc52c53c10d2aeafc0,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
66406235f4a19d6fcbaa69211d34bee0,genus,2,2,1871068.10|1913961.22,1871068.10|1913961.22,1871068.10,Phyllobacteriaceae bacterium,1871068.10,Phyllobacteriaceae bacterium,1,2,2,1|4,True,True,True,True,1.0
664df3de772af63bc304ed89ab6dc35e,species,1,1,3092586.3,3092586.3,3092586.3,,3092586.3,,1,1,1,1,True,True,True,False,1.0
665e99579a3e1bb482cc5d7cd96bbf54,species,2,2,1159752.6|1352.12137,1159752.6|1352.12137,1159752.6,Enterococcus lemanii,1159752.6,Enterococcus lemanii,1,2,2,1|2,True,True,True,True,1.0
665f539940432e954d0406120ad34635,family,1,1,1869227.7520,1869227.7520,1869227.7520,bacterium,1869227.7520,bacterium,1,1,1,1,True,True,True,True,1.0
667593814be12727bc3e6cedec35cc0c,family,1,1,2035772.183,2035772.183,2035772.183,Candidatus Omnitrophota bacterium,2035772.183,Candidatus Omnitrophota bacterium,1,1,1,1,True,True,True,True,1.0
66a739c11c4148e4d926c0d899ad564b,species,2,2,666685.15|657654.3,666685.15|657654.3,666685.15,Rhodanobacter denitrificans,666685.15,Rhodanobacter denitrificans,1,2,2,1|2,True,True,True,True,1.0
66c80eddc2e1d75f98a210d5a1ce0530,genus,2,2,1977087.1984|91750.4262,1977087.1984|91750.4262,1977087.1984,Pseudomonadota bacterium,1977087.1984,Pseudomonadota bacterium,1,2,2,1|2,True,True,True,True,1.0
66ed82053d1dcf6757bbf4ece185d612,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
67038b91efddfaf0b588e824c984416b,below,0,0,,,,,,,,0,0,,,,,,
672b6453f598d7b011f83bd5320ffc25,genus,1,1,2081706.43,2081706.43,2081706.43,Bacteriovoracaceae bacterium,2081706.43,Bacteriovoracaceae bacterium,1,1,1,1,True,True,True,True,1.0
67417cc3c8369e491aef155a9e367cb9,genus,2,2,100233.320|2691532.41,100233.320|2691532.41,100233.320,uncultured Planctomycetaceae bacterium,100233.320,uncultured Planctomycetaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
67424ab29fd3cfb164cb0be8ea7488e6,species,1,1,2715253.31,2715253.31,2715253.31,Pirellulales bacterium,2715253.31,Pirellulales bacterium,1,1,1,1,True,True,True,True,1.0
6747c4a1545032454d9da96e35468962,species,2,2,1871066.596|1849104.6,1871066.596|1849104.6,1871066.596,Mesorhizobium sp.,1871066.596,Mesorhizobium sp.,2,2,2,2|3,True,True,True,True,1.0
674c80a33e3c01df163e3c4a48fbd8fa,species,1,1,1735.14,1735.14,1735.14,Holdemanella biformis,1735.14,Holdemanella biformis,1,1,1,1,True,True,True,True,1.0
674f6933835e51d149e144304dc81564,genus,1,1,3107663.7,3107663.7,3107663.7,Vulcanimicrobiota bacterium,3107663.7,Vulcanimicrobiota bacterium,1,1,1,1,True,True,True,True,1.0
67682e0f50721706649e8a7a2a1d420a,family,1,1,2053517.215,2053517.215,2053517.215,Bdellovibrionales bacterium,2053517.215,Bdellovibrionales bacterium,1,1,1,1,True,True,True,True,1.0
6783933ec452ec2b6716c02b1882a807,species,1,1,1869212.175,1869212.175,1869212.175,Chitinophagaceae bacterium,1869212.175,Chitinophagaceae bacterium,1,1,1,1,True,True,True,True,1.0
6786956e5d741de3549e1c89e3a608b0,family,1,1,1898206.155,1898206.155,1898206.155,Spirochaetaceae bacterium,1898206.155,Spirochaetaceae bacterium,1,1,1,1,True,True,True,True,1.0
679fddec230fbd655c1b2b07761d3590,species,2,2,1871052.3|1768760.3,1871052.3|1768760.3,1871052.3,Afipia sp.,1871052.3,Afipia sp.,1,2,2,1|2,True,True,True,True,1.0
67e6b5fb391a2cf333fcaaf3355a2aae,species,0,0,,,,,,,,0,0,,,,,,
6802a74e2549183236aed6f173238e8d,species,1,1,1296.696,1296.696,1296.696,Mammaliicoccus sciuri,1296.696,Mammaliicoccus sciuri,1,1,1,1,True,True,True,True,1.0
68173dd0214f25ba4a1d4794e09f1b56,species,2,2,250.50|2021391.1586,250.50|2021391.1586,250.50,Chryseobacterium gleum,250.50,Chryseobacterium gleum,4,2,2,4|5,True,True,True,True,1.0
68238d61e8ceb8f6e7e8f71790ec3fa4,genus,1,1,2818473.28,2818473.28,2818473.28,Giesbergeria sp.,2818473.28,Giesbergeria sp.,1,1,1,1,True,True,True,True,1.0
6831a336ed39b8839b9d6ed6596586f7,family,1,1,2026724.1152,2026724.1152,2026724.1152,Chloroflexota bacterium,2026724.1152,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
6833fc48f59d61d3dcdc28134813d6d8,species,2,2,2582906.4|188475.4,2582906.4|188475.4,2582906.4,Holophaga sp.,2582906.4,Holophaga sp.,2,2,2,2|1,True,True,True,True,1.0
68397412918f35901abde90c103d8698,species,1,1,1856850.4,1856850.4,1856850.4,Pararhizobium arenae,1856850.4,Pararhizobium arenae,1,1,1,1,True,True,True,True,1.0
6856dd84158af186a1872094d3c68b84,species,1,1,2610843.4,2610843.4,2610843.4,Siculibacillus sp.,2610843.4,Siculibacillus sp.,1,1,1,1,True,True,True,True,1.0
687034296eedbbc67b4a9fd2db36506d,genus,1,1,2053538.102,2053538.102,2053538.102,Candidatus Competibacteraceae bacterium,2053538.102,Candidatus Competibacteraceae bacterium,2,1,1,2,True,True,True,True,1.0
68a7e86d20300d64c5acb88a9021e2f4,species,1,1,1898103.80,1898103.80,1898103.80,Rhodocyclaceae bacterium,1898103.80,Rhodocyclaceae bacterium,1,1,1,1,True,True,True,True,1.0
68ad215ac79f9ac2031f1d51d0d27b56,species,1,1,2528022.3,2528022.3,2528022.3,Botrimarina mediterranea,2528022.3,Botrimarina mediterranea,1,1,1,1,True,True,True,True,1.0
68bcf81175331e6c547b9a2de3ecb59d,genus,1,1,2705082.3,2705082.3,2705082.3,Anaerolineae bacterium clx_SAG46,2705082.3,Anaerolineae bacterium clx_SAG46,1,1,1,1,True,True,True,True,1.0
68d4bc7b04749cdeb44f4d226f814130,genus,1,1,1619078.4,1619078.4,1619078.4,candidate division TM6 bacterium GW2011_GWF2_30_66,1619078.4,candidate division TM6 bacterium GW2011_GWF2_30_66,1,1,1,1,True,True,True,True,1.0
68d8ed7c8b41a1f6e461674c4d220b5a,species,2,2,3400424.3|1389713.12,3400424.3|1389713.12,3400424.3,Mycobacterium sp. 23,3400424.3,Mycobacterium sp. 23,1,2,2,1|3,True,True,True,True,1.0
68fe1146af97783b69ab71ca72322917,family,1,1,1872668.87,1872668.87,1872668.87,Azonexus sp.,1872668.87,Azonexus sp.,1,1,1,1,True,True,True,True,1.0
68ff4d31d5246f8d015f935c41fea267,below,0,0,,,,,,,,0,0,,,,,,
690426f7caf9013460421508f8b60b6e,species,1,1,2026780.1195,2026780.1195,2026780.1195,Planctomycetota bacterium,2026780.1195,Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
693f704f53c53ac399a729bae60610b9,genus,1,1,2448779.599,2448779.599,2448779.599,Chitinophagales bacterium,2448779.599,Chitinophagales bacterium,1,1,1,1,True,True,True,True,1.0
694417dc9aa73f1b948e7270a4d7a9d4,species,1,1,2608630.3,2608630.3,2608630.3,Dechloromonas sp. CZR5,2608630.3,Dechloromonas sp. CZR5,1,1,1,1,True,True,True,True,1.0
696998136be9b16e6f8b854e022e8620,species,1,1,2030806.706,2030806.706,2030806.706,Burkholderiaceae bacterium,2030806.706,Burkholderiaceae bacterium,1,1,1,1,True,True,True,True,1.0
697528e77ecbe1e7ee3d5b7518cbdce6,genus,1,1,2862747.3,2862747.3,2862747.3,Pseudobdellovibrio sp.,2862747.3,Pseudobdellovibrio sp.,1,1,1,1,True,True,True,True,1.0
69827fe2a8895dcdc42116e0de897060,species,1,1,229921.16,229921.16,229921.16,Levilinea saccharolytica,229921.16,Levilinea saccharolytica,1,1,1,1,True,True,True,True,1.0
69961532c3f303330a8116aaa4594aee,species,2,2,2994676.4|2795740.3,2994676.4|2795740.3,2994676.4,Alishewanella sp. SMS8,2994676.4,Alishewanella sp. SMS8,1,2,2,1|3,True,True,True,True,1.0
69aa376e71755fcf19cee55920afc9bf,family,1,1,1898104.3469,1898104.3469,1898104.3469,Bacteroidota bacterium,1898104.3469,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
69ad702e5f9a7885c151851de3ec9ed6,species,1,1,77133.3915,77133.3915,77133.3915,uncultured bacterium,77133.3915,uncultured bacterium,1,1,1,1,True,True,True,True,1.0
69b893f09bbd823da6b73c58b50b2afd,below,0,0,,,,,,,,0,0,,,,,,
69e1537c730ee5b8b2ae80044c62cea3,species,1,1,1948831.3,1948831.3,1948831.3,Patescibacteria group bacterium UBA5532,1948831.3,Patescibacteria group bacterium UBA5532,1,1,1,1,True,True,True,True,1.0
69fe011a5836a61a4ae08f451dd81d65,species,1,1,2599937.16,2599937.16,2599937.16,FCB group bacterium,2599937.16,FCB group bacterium,1,1,1,1,True,True,True,True,1.0
6a1091d075ec18598d3bf0544a0c17fa,genus,1,1,2691551.74,2691551.74,2691551.74,Thermoguttaceae bacterium,2691551.74,Thermoguttaceae bacterium,3,1,1,3,True,True,True,True,1.0
6a26c7c03301d89a34548db2388d37d4,genus,1,1,77133.3915,77133.3915,77133.3915,uncultured bacterium,77133.3915,uncultured bacterium,1,1,1,1,True,True,True,True,1.0
6a2f45190f64b3d51bb375ba2d269295,species,2,2,2952227.6|3398229.3,2952227.6|3398229.3,2952227.6,Methylomonas rosea,2952227.6,Methylomonas rosea,1,2,2,1|2,True,True,True,True,1.0
6a448e76c2dc01c3ef1d09eecc9c465f,genus,1,1,120965.178,120965.178,120965.178,uncultured Planctomycetota bacterium,120965.178,uncultured Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
6a4c1dfeb6c3138c19f795f81a030010,family,1,1,2991473.5,2991473.5,2991473.5,Lysobacteraceae bacterium PS02065,2991473.5,Lysobacteraceae bacterium PS02065,1,1,1,1,True,True,True,True,1.0
6a50370508ef4429c0cae49dd5e46e94,species,2,2,2052143.231|1664347.22,2052143.231|1664347.22,2052143.231,Anaerolineae bacterium,2052143.231,Anaerolineae bacterium,1,2,2,1|3,True,True,True,True,1.0
6a504bfcf55748414788435c86762b1a,family,1,1,460511.80,460511.80,460511.80,uncultured Spirochaetota bacterium,460511.80,uncultured Spirochaetota bacterium,1,1,1,1,True,True,True,True,1.0
6a7dec8faceec248ce60d45aa01b81d8,species,2,2,1898104.710|2026720.1075,1898104.710|2026720.1075,1898104.710,Bacteroidota bacterium,1898104.710,Bacteroidota bacterium,1,2,2,1|2,True,True,True,True,1.0
6aa8e1d0e5c49b7b2c20ec52f5b61ee5,genus,1,1,2021370.137,2021370.137,2021370.137,Sphingobacteriaceae bacterium,2021370.137,Sphingobacteriaceae bacterium,1,1,1,1,True,True,True,True,1.0
6aaaca60b394696125dffd27e62c4a11,family,1,1,413503.51,413503.51,413503.51,Cronobacter malonaticus,413503.51,Cronobacter malonaticus,1,1,1,1,True,True,True,True,1.0
6abc1d56d2de01fd3a7d58ba445c9584,genus,2,2,2480090.5|86027.1140,2480090.5|86027.1140,2480090.5,Sulfuritalea sp.,2480090.5,Sulfuritalea sp.,3,2,2,3|2,True,True,True,True,1.0
6add7f3698138901bf8df66453439f50,genus,2,2,1977087.4909|2044936.1118,1977087.4909|2044936.1118,1977087.4909,Pseudomonadota bacterium,1977087.4909,Pseudomonadota bacterium,3,2,2,3|1,True,True,True,True,1.0
6adeeb079ef0e0951eee2c76e5db5ddb,genus,1,1,1339210.3,1339210.3,1339210.3,Enterovirga rhinocerotis,1339210.3,Enterovirga rhinocerotis,1,1,1,1,True,True,True,True,1.0
6af212b38b50970eedbe3b77771df1f7,genus,0,0,,,,,,,,0,0,,,,,,
6b077fe45f354018d63a6b488abbc690,species,1,1,2991473.5,2991473.5,2991473.5,Lysobacteraceae bacterium PS02065,2991473.5,Lysobacteraceae bacterium PS02065,1,1,1,1,True,True,True,True,1.0
6b08855ae7211b8ef156bc5b99ea4fa7,species,2,2,453842.10|1966466.16,453842.10|1966466.16,453842.10,Paracoccus aestuarii,453842.10,Paracoccus aestuarii,1,2,2,1|2,True,True,True,True,1.0
6b0a203af2e34ed8c5bd50b00af37d18,species,1,1,3036128.3,3036128.3,3036128.3,Diaphorobacter limosus,3036128.3,Diaphorobacter limosus,1,1,1,1,True,True,True,True,1.0
6b0c0cc67fd069ab14efc27a0804ff82,family,1,1,331634.228,331634.228,331634.228,uncultured Rikenellaceae bacterium,331634.228,uncultured Rikenellaceae bacterium,1,1,1,1,True,True,True,True,1.0
6b1eaa17f54e2143e94e87e3a5d52093,species,1,1,2307179.21,2307179.21,2307179.21,Plasticicumulans sp.,2307179.21,Plasticicumulans sp.,1,1,1,1,True,True,True,True,1.0
6b2030a8d8c47bf09d9b07b826735881,species,2,2,2291710.49|578942.3,2291710.49|578942.3,2291710.49,Dokdonella sp.,2291710.49,Dokdonella sp.,1,2,2,1|5,True,True,True,True,1.0
6b22675ff0bdbd992a3a9f6ff19fb136,genus,1,1,3030912.180,3030912.180,3030912.180,Anaerovoracaceae bacterium,3030912.180,Anaerovoracaceae bacterium,1,1,1,1,True,True,True,True,1.0
6b3cc1fb534e1063a870a8c73ce0c206,genus,2,2,138118.7|146940.3,138118.7|146940.3,138118.7,Quatrionicoccus australiensis,138118.7,Quatrionicoccus australiensis,1,2,2,1|4,True,True,True,True,1.0
6b4b4d0252d155f95b7a41da0ba8fcbd,species,1,1,575378.3,575378.3,575378.3,Sediminibacterium planctonicum,575378.3,Sediminibacterium planctonicum,2,1,1,2,True,True,True,True,1.0
6b4e57c2c2f234adfc6686d27758d325,species,1,1,2964540.102,2964540.102,2964540.102,Smithellaceae bacterium,2964540.102,Smithellaceae bacterium,2,1,1,2,True,True,True,True,1.0
6b56c9608328b2d117758a36aa078e92,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
6b61f479bfad6b250e35f9ad34fd565b,species,1,1,1869212.157,1869212.157,1869212.157,Chitinophagaceae bacterium,1869212.157,Chitinophagaceae bacterium,1,1,1,1,True,True,True,True,1.0
6b68ebbc9e9e8d26fa7018cf163d4848,species,1,1,1909294.1090,1909294.1090,1909294.1090,Hyphomicrobiales bacterium,1909294.1090,Hyphomicrobiales bacterium,1,1,1,1,True,True,True,True,1.0
6b6961f173c81297f7a0d91f54e1acaf,genus,5,5,1913961.31|3157709.4|43617.5|1871066.490|2957005.3,1913961.31|3157709.4|43617.5|1871066.490|2957005.3,1913961.31,Rhizobiaceae bacterium,1913961.31,Rhizobiaceae bacterium,2,5,5,2|3|4|5|7,True,True,True,True,1.0
6b6e949a916f18c29019ad1df63ee15e,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
6bb0c2d9f702303eb7749e9c726f59c0,genus,1,1,3034171.123,3034171.123,3034171.123,Polyangiales bacterium,3034171.123,Polyangiales bacterium,1,1,1,1,True,True,True,True,1.0
6bb44720dc440226822b7c31bc424d93,species,1,1,2052180.625,2052180.625,2052180.625,Phycisphaerales bacterium,2052180.625,Phycisphaerales bacterium,1,1,1,1,True,True,True,True,1.0
6bb602f161cd434e740b0b0694a2fe7e,species,2,2,2801846.26|3031239.3,2801846.26|3031239.3,2801846.26,Arachnia sp.,2801846.26,Arachnia sp.,1,2,2,1|2,True,True,True,True,1.0
6bb7b85703c4a4aa57fbc0646e7d5f62,family,2,2,1977087.3137|1892844.3,1977087.3137|1892844.3,1977087.3137,Pseudomonadota bacterium,1977087.3137,Pseudomonadota bacterium,2,2,2,2|3,True,True,True,True,1.0
6bbdef1b8a43845127c85f3b3601ff6a,genus,2,2,1977087.891|153809.1353,1977087.891|153809.1353,1977087.891,Pseudomonadota bacterium,1977087.891,Pseudomonadota bacterium,2,2,2,2|1,True,True,True,True,1.0
6bd691d8b931cc70c4fc99d59830cd0e,species,2,2,2849779.3|2499141.280,2849779.3|2499141.280,2849779.3,Aquihabitans sp. G128,2849779.3,Aquihabitans sp. G128,1,2,2,1|2,True,True,True,True,1.0
6be2fa6e5b5c05086ddfbea315c69bca,genus,4,4,1736551.3|334801.4|1736594.3|1030157.8,1736551.3|334801.4|1736594.3|1030157.8,1736551.3,Sphingomonas sp. Root50,1736551.3,Sphingomonas sp. Root50,4,4,4,4|5|6|7,True,True,True,True,1.0
6be5764ec57f27939c720c501cb77020,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
6c08e4f4369adb555dec39bcb89f4adb,species,1,1,1977087.1560,1977087.1560,1977087.1560,Pseudomonadota bacterium,1977087.1560,Pseudomonadota bacterium,1,1,1,1,True,True,True,True,1.0
6c0d540b5601f1175fba06f59e2bdf16,family,1,1,2599941.50,2599941.50,2599941.50,Oligoflexia bacterium,2599941.50,Oligoflexia bacterium,1,1,1,1,True,True,True,True,1.0
6c2f70f4c2d90cff3e3432f2d9ff7641,species,2,2,2497619.474|2201156.1435,2497619.474|2201156.1435,2497619.474,Ilumatobacteraceae bacterium,2497619.474,Ilumatobacteraceae bacterium,1,2,2,1|4,True,True,True,True,1.0
6c5769cde345ee7d540e7a66ae1a5f47,genus,1,1,2599941.102,2599941.102,2599941.102,Oligoflexia bacterium,2599941.102,Oligoflexia bacterium,1,1,1,1,True,True,True,True,1.0
6c66b2de3937b47ff4f26623c9d422e2,genus,4,4,50259.34|86027.1187|1314749.5|2664087.3,50259.34|86027.1187|1314749.5|2664087.3,50259.34,Rubrivivax sp.,50259.34,Rubrivivax sp.,1,4,4,1|2|4|6,True,True,True,True,1.0
6c69b67bc429532ce3461ea6f3dc7c82,genus,1,1,2681311.3,2681311.3,2681311.3,,2681311.3,,1,1,1,1,True,True,True,False,1.0
6c6d36d847ce88d1d370c9761431b3ec,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
6c7852bc10e02a255cf31aabfda2d50f,genus,1,1,2599941.21,2599941.21,2599941.21,Oligoflexia bacterium,2599941.21,Oligoflexia bacterium,1,1,1,1,True,True,True,True,1.0
6c7a1a940865cb8fc19e17d404be6951,species,2,2,2857060.6|2817899.3,2857060.6|2817899.3,2857060.6,Mycobacterium sp. SMC-8,2857060.6,Mycobacterium sp. SMC-8,1,2,2,1|2,True,True,True,True,1.0
6c7cc8df0f1a95808dba30516216d618,species,1,1,1891238.635,1891238.635,1891238.635,Burkholderiales bacterium,1891238.635,Burkholderiales bacterium,1,1,1,1,True,True,True,True,1.0
6c84e7fd64b6c1c1ef1f98cd78f7e524,species,2,2,1815556.3|657651.3,1815556.3|657651.3,1815556.3,Paracoccus fontiphilus,1815556.3,Paracoccus fontiphilus,1,2,2,1|2,True,True,True,True,1.0
6c98efe638154a758cb4fc3e9f34ab69,species,1,1,239729.48,239729.48,239729.48,uncultured Microbacteriaceae bacterium,239729.48,uncultured Microbacteriaceae bacterium,1,1,1,1,True,True,True,True,1.0
6cb97c907f4e77ccce368368dda139dc,species,2,2,1891241.462|1768795.3,1891241.462|1768795.3,1891241.462,Betaproteobacteria bacterium,1891241.462,Betaproteobacteria bacterium,1,2,2,1|2,True,True,True,True,1.0
6cc281b46a575c7ec9525dc2a4ac5def,species,1,1,2829794.6,2829794.6,2829794.6,Novosphingobium sp. CECT 9465,2829794.6,Novosphingobium sp. CECT 9465,1,1,1,1,True,True,True,True,1.0
6cc9fb78a00377ee84d339ad848a407e,species,2,2,2202734.108|2053589.824,2202734.108|2053589.824,2202734.108,Saprospiraceae bacterium,2202734.108,Saprospiraceae bacterium,1,2,2,1|8,True,True,True,True,1.0
6cd68fced82cdcce46bf44a91394c985,species,1,1,179636.6,179636.6,179636.6,Alicycliphilus denitrificans,179636.6,Alicycliphilus denitrificans,1,1,1,1,True,True,True,True,1.0
6ce0bcd8237213c4aed280b76c7dd7a0,species,1,1,1898104.639,1898104.639,1898104.639,Bacteroidota bacterium,1898104.639,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
6ce4b7603488a058260933ab3ff0a918,species,1,1,1869227.3070,1869227.3070,1869227.3070,bacterium,1869227.3070,bacterium,1,1,1,1,True,True,True,True,1.0
6ce791a2ee4ff90c8db46044bd6d3505,species,1,1,429001.8,429001.8,429001.8,Sphingopyxis terrae,429001.8,Sphingopyxis terrae,1,1,1,1,True,True,True,True,1.0
6cf039e2db62dc4808ef056c264d0266,species,2,2,1977087.2400|2818813.3,1977087.2400|2818813.3,1977087.2400,Pseudomonadota bacterium,1977087.2400,Pseudomonadota bacterium,1,2,2,1|2,True,True,True,True,1.0
6d0f92c33f29be3cc4ecc054ef1b440e,species,1,1,2026720.1062,2026720.1062,2026720.1062,Candidatus Saccharimonadota bacterium,2026720.1062,Candidatus Saccharimonadota bacterium,1,1,1,1,True,True,True,True,1.0
6d4462d6c1f18167858055110cf7234f,species,1,1,34034.165,34034.165,34034.165,uncultured delta proteobacterium,34034.165,uncultured delta proteobacterium,1,1,1,1,True,True,True,True,1.0
6d52c1bf5d0b75acc20307af70174836,genus,2,2,2830982.4|229920.8,2830982.4|229920.8,2830982.4,Leptolinea sp. HRD-7,2830982.4,Leptolinea sp. HRD-7,1,2,2,1|2,True,True,True,True,1.0
6d5583964dcdeb9b32867c56c5e19a33,species,1,1,460511.57,460511.57,460511.57,uncultured Spirochaetota bacterium,460511.57,uncultured Spirochaetota bacterium,1,1,1,1,True,True,True,True,1.0
6d5b2eea3c6199978498ab6e123b58f1,species,1,1,3092586.3,3092586.3,3092586.3,,3092586.3,,1,1,1,1,True,True,True,False,1.0
6d65904cb3eb4b876625ec8f5a680b41,species,1,1,2818507.80,2818507.80,2818507.80,Myxococcota bacterium,2818507.80,Myxococcota bacterium,1,1,1,1,True,True,True,True,1.0
6d79358fb4481b385cb38924034d2be0,family,1,1,332614.293,332614.293,332614.293,uncultured Pseudomonadales bacterium,332614.293,uncultured Pseudomonadales bacterium,1,1,1,1,True,True,True,True,1.0
6d83e99a299c375838b7fd011d7f7c02,family,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
6d975595efead5d670bdb8d76c05201b,family,1,1,2026724.1127,2026724.1127,2026724.1127,Chloroflexota bacterium,2026724.1127,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
