asv,tier,gpu_n,edlib_n,gpu_reps,edlib_reps,gpu_anchor,gpu_anchor_species,edlib_anchor,edlib_anchor_species,gpu_anchor_edlib_rank,gpu_reps_in_edlib_top20,gpu_reps_total,gpu_rep_edlib_ranks,genome_set_identical,species_set_identical,anchor_genome_match,anchor_species_match,jaccard_genome
eade9ffca2019fd37ceeefa62349cee5,species,2,2,1879010.10735|433330.4,1879010.10735|433330.4,1879010.10735,Bacillota bacterium,1879010.10735,Bacillota bacterium,1,2,2,1|3,True,True,True,True,1.0
5bd95b851799d453c141b62c55e27ef4,species,1,1,2024896.402,2024896.402,2024896.402,Anaerolineaceae bacterium,2024896.402,Anaerolineaceae bacterium,1,1,1,1,True,True,True,True,1.0
381bd0335293264d60f0d35fab6b5887,species,1,1,2052143.1154,2052143.1154,2052143.1154,Anaerolineae bacterium,2052143.1154,Anaerolineae bacterium,1,1,1,1,True,True,True,True,1.0
d62995b61a683553373d223efcb7aeaf,genus,1,1,2054177.130,2054177.130,2054177.130,Christensenellaceae bacterium,2054177.130,Christensenellaceae bacterium,1,1,1,1,True,True,True,True,1.0
a8f1172cd5341236c5e2a3ced113b0b2,species,1,1,2026739.826,2026739.826,2026739.826,Methanobacteriota archaeon,2026739.826,Methanobacteriota archaeon,1,1,1,1,True,True,True,True,1.0
566e2121e9bd3188a5c29f9c55607760,species,1,1,1852808.3,1852808.3,1852808.3,Bacteroidetes bacterium ADurb.Bin174,1852808.3,Bacteroidetes bacterium ADurb.Bin174,1,1,1,1,True,True,True,True,1.0
73e316aef3faef6abf714c6a2802f409,species,2,2,2268202.100|1946039.3,2268202.100|1946039.3,2268202.100,Synergistota bacterium,2268202.100,Synergistota bacterium,2,2,2,2|5,True,True,True,True,1.0
f67bfc33bddfbd4d03ce7ae694c2dcdc,species,1,1,477666.28,477666.28,477666.28,Bacteroides graminisolvens,477666.28,Bacteroides graminisolvens,1,1,1,1,True,True,True,True,1.0
fcfaeb95003823a7ffde76ba3c4c790b,species,2,2,1122623.5|452922.10,1122623.5|452922.10,1122623.5,Ottowia thiooxydans,1122623.5,Ottowia thiooxydans,1,2,2,1|2,True,True,True,True,1.0
e7baf16c3258bdcf8af64b53aa373771,species,1,1,312168.3,312168.3,312168.3,Anaerovirgula multivorans,312168.3,Anaerovirgula multivorans,1,1,1,1,True,True,True,True,1.0
2e4e10f885aac2233d05e4b46571c20d,species,1,1,1889883.3,1889883.3,1889883.3,Proteiniborus sp. DW1,1889883.3,Proteiniborus sp. DW1,1,1,1,1,True,True,True,True,1.0
5efed3b185cd579740418a733b461740,species,1,1,2026720.1010,2026720.1010,2026720.1010,Candidatus Saccharimonadota bacterium,2026720.1010,Candidatus Saccharimonadota bacterium,1,1,1,1,True,True,True,True,1.0
b2df4752917d048ab824271c02ad68aa,genus,2,2,2093811.203|690567.9,2093811.203|690567.9,2093811.203,Syntrophomonadaceae bacterium,2093811.203,Syntrophomonadaceae bacterium,1,2,2,1|5,True,True,True,True,1.0
fd49dfe5a86c187e08a334fd7e25ff60,genus,1,1,1879010.10751,1879010.10751,1879010.10751,Bacillota bacterium,1879010.10751,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
86399b4152e937777cee90ee980e53c7,species,1,1,1340425.12,1340425.12,1340425.12,Geobacter anodireducens,1340425.12,Geobacter anodireducens,1,1,1,1,True,True,True,True,1.0
fa4cca3abe5e2f19f3d66fd3eafc8011,species,2,2,2865838.3|2589953.3,2865838.3|2589953.3,2865838.3,Mesorhizobium sp. AR07,2865838.3,Mesorhizobium sp. AR07,1,2,2,1|2,True,True,True,True,1.0
9a92a2c1cf0f15aa4804f00b70914004,genus,1,1,2711216.4,2711216.4,2711216.4,Paludisphaera rhizosphaerae,2711216.4,Paludisphaera rhizosphaerae,1,1,1,1,True,True,True,True,1.0
89da33616fecea01a2dd1f560e309cd0,species,1,1,3039803.331,3039803.331,3039803.331,uncultured Actinomycetota bacterium,3039803.331,uncultured Actinomycetota bacterium,1,1,1,1,True,True,True,True,1.0
b04b7cec6f00435b186177833dba9e0c,genus,2,2,1879010.10723|1350314.26,1879010.10723|1350314.26,1879010.10723,Bacillota bacterium,1879010.10723,Bacillota bacterium,1,2,2,1|2,True,True,True,True,1.0
4c9b3fff08afb1135eafe0f7c7438032,species,1,1,2952881.11,2952881.11,2952881.11,Aggregatilineaceae bacterium,2952881.11,Aggregatilineaceae bacterium,1,1,1,1,True,True,True,True,1.0
e0d953cdee5c868270edabd2f2937909,species,1,1,1672391.215,1672391.215,1672391.215,uncultured Chloroflexia bacterium,1672391.215,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
a40423754043874f0045e65d1035b1c5,genus,1,1,2949658.3,2949658.3,2949658.3,Faecalicatena sp. BF-R-105,2949658.3,Faecalicatena sp. BF-R-105,1,1,1,1,True,True,True,True,1.0
66d1691a5a4a3c86712b725c3dec36de,genus,2,2,253314.5|1869227.4377,253314.5|1869227.4377,253314.5,Acetivibrio straminisolvens,253314.5,Acetivibrio straminisolvens,1,2,2,1|3,True,True,True,True,1.0
335d9330fb71ae0d90dd21af0c78d794,genus,1,1,2998065.3,2998065.3,2998065.3,Rhizobiaceae bacterium AM104-69,2998065.3,Rhizobiaceae bacterium AM104-69,1,1,1,1,True,True,True,True,1.0
dc34e8512b788fb682511c00370ee4c7,species,1,1,2937913.10,2937913.10,2937913.10,Desulfotomaculaceae bacterium,2937913.10,Desulfotomaculaceae bacterium,1,1,1,1,True,True,True,True,1.0
6eca1e8c47d098b26976cba1c2bfdfb8,species,2,2,28450.4538|60550.81,28450.4538|60550.81,28450.4538,Burkholderia pseudomallei,28450.4538,Burkholderia pseudomallei,1,2,2,1|2,True,True,True,True,1.0
877caa2770bea94625b47a0efd4dd338,genus,1,1,1678841.5,1678841.5,1678841.5,Lentimicrobium saccharophilum,1678841.5,Lentimicrobium saccharophilum,1,1,1,1,True,True,True,True,1.0
9c1ee0993d66faee25a82385bd63bc0c,species,1,1,2841655.3,2841655.3,2841655.3,Methanobacterium sp. YSL,2841655.3,Methanobacterium sp. YSL,2,1,1,2,True,True,True,True,1.0
a0bbfb182e829dcd543eba20abe4bf13,species,2,2,2920941.4|84595.10,2920941.4|84595.10,2920941.4,Gordonia gummivorans,2920941.4,Gordonia gummivorans,1,2,2,1|2,True,True,True,True,1.0
da07a733c6038de701a8f72af131d730,genus,1,1,2052143.1144,2052143.1144,2052143.1144,Anaerolineae bacterium,2052143.1144,Anaerolineae bacterium,1,1,1,1,True,True,True,True,1.0
aca560400c046d00c063af6e4596f8d5,species,1,1,47671.367,47671.367,47671.367,Lautropia mirabilis,47671.367,Lautropia mirabilis,1,1,1,1,True,True,True,True,1.0
d7525471cb3f78ede0955ca2a32c1b66,genus,4,4,2030927.264|244328.5797|3083246.44|2044939.5132,2030927.264|244328.5797|3083246.44|2044939.5132,2030927.264,Bacteroidales bacterium,2030927.264,Bacteroidales bacterium,1,4,4,1|2|3|4,True,True,True,True,1.0
42ae4d6693b650ebbaac42e57113910e,genus,1,1,2024848.56,2024848.56,2024848.56,Parvibaculum sp.,2024848.56,Parvibaculum sp.,1,1,1,1,True,True,True,True,1.0
33a48735e8b1a35f14da8e944eb0d73a,genus,1,1,2026888.228,2026888.228,2026888.228,Thermoleophilia bacterium,2026888.228,Thermoleophilia bacterium,1,1,1,1,True,True,True,True,1.0
42de4e368cca3ff50954f82c12dd5315,species,2,2,41978.2018|3133176.3,41978.2018|3133176.3,41978.2018,Ruminococcus sp.,41978.2018,Ruminococcus sp.,1,2,2,1|16,True,True,True,True,1.0
f44234fea5a65dfa65edd4c8b6babf37,genus,4,4,1926877.74|1879010.9542|1642646.7|1918497.3,1926877.74|1879010.9542|1642646.7|1918497.3,1926877.74,Proteiniphilum sp.,1926877.74,Proteiniphilum sp.,1,4,4,1|2|5|9,True,True,True,True,1.0
d73a01cf4394c6ce1b6f91249a590671,family,2,2,86473.1747|2026725.200,86473.1747|2026725.200,86473.1747,uncultured Gammaproteobacteria bacterium,86473.1747,uncultured Gammaproteobacteria bacterium,1,2,2,1|4,True,True,True,True,1.0
9298ac3ee3ca7f2d3eb2fcd739324462,species,1,1,1492.755,1492.755,1492.755,Clostridium butyricum,1492.755,Clostridium butyricum,1,1,1,1,True,True,True,True,1.0
1f56ffc2734d7ef8efb20201a6700725,species,1,1,3039803.835,3039803.835,3039803.835,uncultured Actinomycetota bacterium,3039803.835,uncultured Actinomycetota bacterium,1,1,1,1,True,True,True,True,1.0
4f991b9a87b25e13c75f8eb888f9f7be,family,1,1,3082383.24,3082383.24,3082383.24,Candidatus Darwinibacter acetoxidans,3082383.24,Candidatus Darwinibacter acetoxidans,1,1,1,1,True,True,True,True,1.0
d2340f2964ea2cff3448b5ce82aa29af,genus,1,1,86473.2173,86473.2173,86473.2173,uncultured Gammaproteobacteria bacterium,86473.2173,uncultured Gammaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
c09305c29479546a081817c3df4019cc,species,2,2,1633223.3|2962571.4,1633223.3|2962571.4,1633223.3,Gordonia sp. LAM0048,1633223.3,Gordonia sp. LAM0048,1,2,2,1|2,True,True,True,True,1.0
18e8b2bd0c2318ff13208d8febed727a,species,2,2,546114.18|75697.42,546114.18|75697.42,546114.18,Castellaniella ginsengisoli,546114.18,Castellaniella ginsengisoli,1,2,2,1|5,True,True,True,True,1.0
febbb96bc35744a5fc6936e547e3041c,species,2,2,1871053.332|2663810.3,1871053.332|2663810.3,1871053.332,Phenylobacterium sp.,1871053.332,Phenylobacterium sp.,3,2,2,3|4,True,True,True,True,1.0
fd29bda0b56df34282a38393c8fbcbca,genus,1,1,3156467.4,3156467.4,3156467.4,Constrictibacter sp. MBR-5,3156467.4,Constrictibacter sp. MBR-5,1,1,1,1,True,True,True,True,1.0
6c3396e9340561a2aa366046cad19f86,family,1,1,1879010.10568,1879010.10568,1879010.10568,Bacillota bacterium,1879010.10568,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
a50b9465cd3e7850eae2011497a4f41b,genus,2,2,2053614.8|2964540.103,2053614.8|2964540.103,2053614.8,Smithella sp.,2053614.8,Smithella sp.,1,2,2,1|2,True,True,True,True,1.0
c70fe7d64a90f53b96f959c4469709ac,family,1,1,3083246.38,3083246.38,3083246.38,Christensenellales bacterium,3083246.38,Christensenellales bacterium,1,1,1,1,True,True,True,True,1.0
16e2c25bdcba26035d7e90f7902d9aea,genus,2,2,2840931.5|2485925.2969,2840931.5|2485925.2969,2840931.5,Candidatus Scatomorpha stercorigallinarum,2840931.5,Candidatus Scatomorpha stercorigallinarum,2,2,2,2|1,True,True,True,True,1.0
3d38b9626585c206c30b9e38e025ac32,genus,1,1,1962289.10,1962289.10,1962289.10,Dehalobacter sp.,1962289.10,Dehalobacter sp.,2,1,1,2,True,True,True,True,1.0
e11faaea7fe3b63b13f607b41aea228a,genus,1,1,690567.9,690567.9,690567.9,Syntrophomonas zehnderi,690567.9,Syntrophomonas zehnderi,1,1,1,1,True,True,True,True,1.0
b42de67c23c492ca5f7c49025c6364a4,genus,2,2,2093811.236|690567.9,2093811.236|690567.9,2093811.236,Syntrophomonadaceae bacterium,2093811.236,Syntrophomonadaceae bacterium,1,2,2,1|6,True,True,True,True,1.0
49eabe5ac42dea1466d651d64825b6c6,genus,1,1,2961947.4,2961947.4,2961947.4,Clostridiaceae bacterium HFYG-1003,2961947.4,Clostridiaceae bacterium HFYG-1003,1,1,1,1,True,True,True,True,1.0
68d8ed7c8b41a1f6e461674c4d220b5a,species,2,2,3400424.3|1389713.12,3400424.3|1389713.12,3400424.3,Mycobacterium sp. 23,3400424.3,Mycobacterium sp. 23,1,2,2,1|3,True,True,True,True,1.0
52fc77f20545190663b74a1784361e4e,genus,3,3,3034609.9|2268201.48|1872489.11,3034609.9|2268201.48|1872489.11,3034609.9,Aminobacteriaceae bacterium,3034609.9,Aminobacteriaceae bacterium,1,3,3,1|2|4,True,True,True,True,1.0
08beb3b3788f0fb047aa7b0b035a64a6,species,1,1,2054177.129,2054177.129,2054177.129,Christensenellaceae bacterium,2054177.129,Christensenellaceae bacterium,1,1,1,1,True,True,True,True,1.0
4d5eeba41b7a507f54023d01ce1fb31a,genus,1,1,2053624.258,2053624.258,2053624.258,Synergistaceae bacterium,2053624.258,Synergistaceae bacterium,1,1,1,1,True,True,True,True,1.0
94acc4dffe893d4a1b62a868448573db,family,1,1,344338.1253,344338.1253,344338.1253,uncultured Bacillota bacterium,344338.1253,uncultured Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
772c51fc3d0fb2e1bcaeda2b528c17cc,genus,3,3,3108223.3|2448052.93|91750.4277,3108223.3|2448052.93|91750.4277,3108223.3,Benzoatithermus flavus,3108223.3,Benzoatithermus flavus,4,3,3,4|5|7,True,True,True,True,1.0
15baec8488957bacb3136134000dc93a,species,1,1,3097462.3,3097462.3,3097462.3,Candidatus Humimicrobium sp.,3097462.3,Candidatus Humimicrobium sp.,1,1,1,1,True,True,True,True,1.0
0b242442423fe54f3e1fe7622100a61b,family,2,2,2488810.3|2030808.345,2488810.3|2030808.345,2488810.3,Ruminiclostridium herbifermentans,2488810.3,Ruminiclostridium herbifermentans,1,2,2,1|2,True,True,True,True,1.0
53d778933f79cf1ec135398e25b5e962,species,1,1,3036128.3,3036128.3,3036128.3,Diaphorobacter limosus,3036128.3,Diaphorobacter limosus,1,1,1,1,True,True,True,True,1.0
8cb7080de6341945037ef5d1e8e8593a,species,1,1,91750.3134,91750.3134,91750.3134,uncultured Alphaproteobacteria bacterium,91750.3134,uncultured Alphaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
1e3f1ba7e9eb6d326f7f7ea4792b1680,genus,1,1,2052143.1144,2052143.1144,2052143.1144,Anaerolineae bacterium,2052143.1144,Anaerolineae bacterium,1,1,1,1,True,True,True,True,1.0
c574f4c451bc5662da17b3af8d5ebf44,genus,2,2,93369.5|1872579.14,93369.5|1872579.14,93369.5,Pseudaminobacter salicylatoxidans,93369.5,Pseudaminobacter salicylatoxidans,1,2,2,1|2,True,True,True,True,1.0
e7a9beba4bfa0731ea9d0fa90bb065e3,genus,2,2,451.14|91823.3,451.14|91823.3,451.14,Legionella micdadei,451.14,Legionella micdadei,4,2,2,4|5,True,True,True,True,1.0
c89a45b41422aafe60c0768f7c417017,genus,1,1,3082386.11,3082386.11,3082386.11,Candidatus Wallacebacter cryptica,3082386.11,Candidatus Wallacebacter cryptica,2,1,1,2,True,True,True,True,1.0
c2baae149e8c7b36f47fe4bf2356f1f7,below,0,0,,,,,,,,0,0,,,,,,
d42056f27a6c002a2241048c320f9aa8,genus,1,1,2054177.128,2054177.128,2054177.128,Christensenellaceae bacterium,2054177.128,Christensenellaceae bacterium,3,1,1,3,True,True,True,True,1.0
3746a611252a01f39ad4eba5428d1daa,genus,1,1,45072.5,45072.5,45072.5,Legionella quateirensis,45072.5,Legionella quateirensis,1,1,1,1,True,True,True,True,1.0
dcf22aafce62a2d9046206ed47c5479e,family,1,1,2026793.28,2026793.28,2026793.28,Spongiibacteraceae bacterium,2026793.28,Spongiibacteraceae bacterium,1,1,1,1,True,True,True,True,1.0
c040c750c7a9e9bdd14a5ee18b3c3b5b,species,1,1,2604147.6,2604147.6,2604147.6,Candidatus Methanoplasma sp.,2604147.6,Candidatus Methanoplasma sp.,1,1,1,1,True,True,True,True,1.0
121322a4bdcd6f088390c57de15de7ae,species,2,2,1874826.132|1176536.7,1874826.132|1176536.7,1874826.132,Novosphingobium sp.,1874826.132,Novosphingobium sp.,1,2,2,1|2,True,True,True,True,1.0
f344d4281112bb7cf5358c04fda869ee,species,2,2,2030927.4615|1852816.3,2030927.4615|1852816.3,2030927.4615,Bacteroidales bacterium,2030927.4615,Bacteroidales bacterium,1,2,2,1|3,True,True,True,True,1.0
04270fc1464453e2e7d9a43ae00168b6,species,2,2,1833.117|1219026.3,1833.117|1219026.3,1833.117,Rhodococcus erythropolis,1833.117,Rhodococcus erythropolis,1,2,2,1|2,True,True,True,True,1.0
c8cd270702fe338a1a9d8cba7c850177,species,1,1,348580.5,348580.5,348580.5,uncultured Sedimentibacter sp.,348580.5,uncultured Sedimentibacter sp.,1,1,1,1,True,True,True,True,1.0
27eca4697c28c0d2d71d89a89895ea98,genus,1,1,2044939.917,2044939.917,2044939.917,Clostridia bacterium,2044939.917,Clostridia bacterium,1,1,1,1,True,True,True,True,1.0
6d56db03597652c712579ef83511cad9,genus,4,4,2364082.122|2711154.5|3121628.8|2053589.824,2364082.122|2711154.5|3121628.8|2053589.824,2364082.122,Candidatus Obscuribacterales bacterium,2364082.122,Candidatus Obscuribacterales bacterium,2,4,4,2|3|4|5,True,True,True,True,1.0
cd259dd13e5a8f79134e1c102c1c80ef,species,1,1,2202734.54,2202734.54,2202734.54,Saprospiraceae bacterium,2202734.54,Saprospiraceae bacterium,1,1,1,1,True,True,True,True,1.0
33bd910369d558fc1d433d0cc22aabdc,species,2,2,2660714.5|1977087.4440,2660714.5|1977087.4440,2660714.5,Syntrophorhabdaceae bacterium,2660714.5,Syntrophorhabdaceae bacterium,1,2,2,1|5,True,True,True,True,1.0
a238153d3168c0f00aeb8fb5d90d7e0c,genus,1,1,1678841.5,1678841.5,1678841.5,Lentimicrobium saccharophilum,1678841.5,Lentimicrobium saccharophilum,1,1,1,1,True,True,True,True,1.0
8a6710c4c8b9696b21805aa0a6d72a46,genus,1,1,3083246.38,3083246.38,3083246.38,Christensenellales bacterium,3083246.38,Christensenellales bacterium,1,1,1,1,True,True,True,True,1.0
e7891537521872e90b0e0f41517de633,species,1,1,2026724.1364,2026724.1364,2026724.1364,Chloroflexota bacterium,2026724.1364,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
251d66e77274e5b7d1eaf61e407f04b8,genus,1,1,1879010.10760,1879010.10760,1879010.10760,Bacillota bacterium,1879010.10760,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
4343b6b7da6bae2055762dad082dd651,species,1,1,3039803.982,3039803.982,3039803.982,uncultured Actinomycetota bacterium,3039803.982,uncultured Actinomycetota bacterium,1,1,1,1,True,True,True,True,1.0
c62f274f92e56d9b16a9a143e797b5b3,family,1,1,1879010.10748,1879010.10748,1879010.10748,Bacillota bacterium,1879010.10748,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
91b0e901cfecbf218fbaa882071bc0ff,genus,5,5,2872701.3|2714945.3|344338.464|2925842.3|2991474.5,2872701.3|2714945.3|344338.464|2925842.3|2991474.5,2872701.3,Thermomonas beijingensis,2872701.3,Thermomonas beijingensis,1,5,5,1|5|2|17|20,True,True,True,True,1.0
ecd12a77d93a65ff85078c4d7ebb17e0,family,1,1,2033014.660,2033014.660,2033014.660,Armatimonadota bacterium,2033014.660,Armatimonadota bacterium,1,1,1,1,True,True,True,True,1.0
f84aa5ec0c6a8702f634b0fed4bb56e0,species,1,1,1205680.43,1205680.43,1205680.43,Reyranella massiliensis,1205680.43,Reyranella massiliensis,1,1,1,1,True,True,True,True,1.0
9a6b3fef0385b0cecd4738a2225f02b8,genus,2,2,2047757.7|91750.1724,2047757.7|91750.1724,2047757.7,Chlamydiales bacterium,2047757.7,Chlamydiales bacterium,1,2,2,1|2,True,True,True,True,1.0
5d5a00cbe740978e207ba76ea09857ce,genus,3,3,3083246.49|2044939.5132|2030927.264,3083246.49|2044939.5132|2030927.264,3083246.49,Christensenellales bacterium,3083246.49,Christensenellales bacterium,1,3,3,1|7|6,True,True,True,True,1.0
725fa7e245b8733a5fc9a4224886b669,species,2,2,287609.3|2026780.1466,287609.3|2026780.1466,287609.3,Neoroseomonas lacus,287609.3,Neoroseomonas lacus,1,2,2,1|2,True,True,True,True,1.0
5c9352f85a03deadbc046bcced83740a,species,1,1,2294114.3,2294114.3,2294114.3,Mesorhizobium denitrificans,2294114.3,Mesorhizobium denitrificans,1,1,1,1,True,True,True,True,1.0
a012a92141e089dd0e178bc46889f8bd,family,1,1,152509.1768,152509.1768,152509.1768,uncultured Bacteroidota bacterium,152509.1768,uncultured Bacteroidota bacterium,2,1,1,2,True,True,True,True,1.0
84e4f817f54ee2f5785d8caa8c371879,species,1,1,1909294.1101,1909294.1101,1909294.1101,Hyphomicrobiales bacterium,1909294.1101,Hyphomicrobiales bacterium,1,1,1,1,True,True,True,True,1.0
e4bf10681d4b03152f1aded69bd8e7ab,species,1,1,2900548.2446,2900548.2446,2900548.2446,Actinomycetota bacterium,2900548.2446,Actinomycetota bacterium,1,1,1,1,True,True,True,True,1.0
4876b86f5480b63093b5ed493010d622,genus,1,1,77133.6567,77133.6567,77133.6567,uncultured bacterium,77133.6567,uncultured bacterium,1,1,1,1,True,True,True,True,1.0
02e328ecac1fdf0f63bb40991465112b,below,0,0,,,,,,,,0,0,,,,,,
644c14744299b1aa46a195610c9f1a6f,species,2,2,1909295.252|1883427.2861,1909295.252|1883427.2861,1909295.252,Solirubrobacterales bacterium,1909295.252,Solirubrobacterales bacterium,2,2,2,2|4,True,True,True,True,1.0
a5101276605bf3210b0c5801215f4c48,genus,2,2,153947.3|915.9,153947.3|915.9,153947.3,Nitrosomonas sp. GH22,153947.3,Nitrosomonas sp. GH22,1,2,2,1|2,True,True,True,True,1.0
ae89ff1c2542cc18bae68e862b05609c,species,1,1,3073604.4,3073604.4,3073604.4,Ruixingdingia sedimenti,3073604.4,Ruixingdingia sedimenti,1,1,1,1,True,True,True,True,1.0
2214bdd7fed5c53d6959f3201478166e,genus,2,2,93369.5|1872579.14,93369.5|1872579.14,93369.5,Pseudaminobacter salicylatoxidans,93369.5,Pseudaminobacter salicylatoxidans,1,2,2,1|2,True,True,True,True,1.0
e12d0786351086c693d56af70d0e9234,species,1,1,2030806.415,2030806.415,2030806.415,Burkholderiaceae bacterium,2030806.415,Burkholderiaceae bacterium,1,1,1,1,True,True,True,True,1.0
518fef19dd285b8a7bfa02d31a2290a5,species,2,2,2811411.21|1904441.237,2811411.21|1904441.237,2811411.21,Cypionkella sp.,2811411.21,Cypionkella sp.,1,2,2,1|5,True,True,True,True,1.0
0789f0701b19d9a2a240b29e42e64d0d,species,2,2,179636.6|225992.54,179636.6|225992.54,179636.6,Alicycliphilus denitrificans,179636.6,Alicycliphilus denitrificans,1,2,2,1|2,True,True,True,True,1.0
493cc79d93c8003efb9369ab256e65f4,genus,2,2,2052176.11|464461.7,2052176.11|464461.7,2052176.11,Parachlamydiaceae bacterium,2052176.11,Parachlamydiaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
58bd12d54ddade76b08e3fc252745a97,species,1,1,1898206.179,1898206.179,1898206.179,Spirochaetaceae bacterium,1898206.179,Spirochaetaceae bacterium,1,1,1,1,True,True,True,True,1.0
25345b8ad2ecd33d152d19f3c03992b4,genus,2,2,1898207.5729|344338.1176,1898207.5729|344338.1176,1898207.5729,Clostridiales bacterium,1898207.5729,Clostridiales bacterium,1,2,2,1|3,True,True,True,True,1.0
a1efc5abbff6d352054a4329b15a1abf,species,2,2,1629550.38|1490.87,1629550.38|1490.87,1629550.38,Paraclostridium benzoelyticum,1629550.38,Paraclostridium benzoelyticum,1,2,2,1|2,True,True,True,True,1.0
a9c824dcc1edf7518389d9eec8ed0ebb,species,2,2,2053689.116|1879010.10371,2053689.116|1879010.10371,2053689.116,Thermotogota bacterium,2053689.116,Thermotogota bacterium,1,2,2,1|2,True,True,True,True,1.0
46fee31d0f6a84fb0a222d0bfd33112c,genus,2,2,2053614.8|2964540.103,2053614.8|2964540.103,2053614.8,Smithella sp.,2053614.8,Smithella sp.,1,2,2,1|2,True,True,True,True,1.0
19613ecfc91f120baac60fa4fb5eba79,family,1,1,1879010.7008,1879010.7008,1879010.7008,Bacillota bacterium,1879010.7008,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
810035b7569c83b87fcb45b0c3fa51be,species,1,1,3412034.3,3412034.3,3412034.3,Methanobacterium sp. MBAC-LM,3412034.3,Methanobacterium sp. MBAC-LM,1,1,1,1,True,True,True,True,1.0
674620811839f7b3abae4475a2cbd1fd,species,1,1,2807656.3,2807656.3,2807656.3,Bradyrhizobium sp. U87765 SZCCT0109,2807656.3,Bradyrhizobium sp. U87765 SZCCT0109,1,1,1,1,True,True,True,True,1.0
eb0ccdfb925b4aa269b4e3d6848c7b32,family,1,1,1898207.5167,1898207.5167,1898207.5167,Clostridiales bacterium,1898207.5167,Clostridiales bacterium,1,1,1,1,True,True,True,True,1.0
0bc59e74450baf62ec83784e80a61aa5,genus,1,1,588581.10,588581.10,588581.10,Ruminiclostridium papyrosolvens,588581.10,Ruminiclostridium papyrosolvens,1,1,1,1,True,True,True,True,1.0
43b083f9636dbce1742a5107ad053584,species,1,1,1951417.3,1951417.3,1951417.3,Anaerolineaceae bacterium UBA4890,1951417.3,Anaerolineaceae bacterium UBA4890,1,1,1,1,True,True,True,True,1.0
1a73a1f0fd4682636a6566496ba342c6,species,1,1,51670.3,51670.3,51670.3,Hyphomicrobium facile,51670.3,Hyphomicrobium facile,1,1,1,1,True,True,True,True,1.0
e5092df44ebdb6698c9fde3cdfb19ceb,species,1,1,2497627.139,2497627.139,2497627.139,Microthrixaceae bacterium,2497627.139,Microthrixaceae bacterium,1,1,1,1,True,True,True,True,1.0
4a70dcab1da10b99743b8b5298cd2f6f,species,1,1,1883427.313,1883427.313,1883427.313,Actinomycetes bacterium,1883427.313,Actinomycetes bacterium,1,1,1,1,True,True,True,True,1.0
c3fb8f32d5ff76839b6ffcee6dd67328,genus,1,1,49981.8,49981.8,49981.8,Desulfitobacterium sp.,49981.8,Desulfitobacterium sp.,1,1,1,1,True,True,True,True,1.0
96a0d03e75930560abfccfea17f4410f,species,2,2,2268202.73|1898104.3456,2268202.73|1898104.3456,2268202.73,Synergistota bacterium,2268202.73,Synergistota bacterium,1,2,2,1|2,True,True,True,True,1.0
08d10673b70f3d8b078a149a25d94b19,species,1,1,1869212.530,1869212.530,1869212.530,Chitinophagaceae bacterium,1869212.530,Chitinophagaceae bacterium,2,1,1,2,True,True,True,True,1.0
8b07adb150b7469eafc89ddb46a9bef2,species,1,1,3157708.4,3157708.4,3157708.4,Mesorhizobium hunchu,3157708.4,Mesorhizobium hunchu,1,1,1,1,True,True,True,True,1.0
8d941eda8589ac6399b9a5eea473711c,species,1,1,176306.10,176306.10,176306.10,uncultured Methanobacterium sp.,176306.10,uncultured Methanobacterium sp.,1,1,1,1,True,True,True,True,1.0
4708a77110c6f82083fb0f0e64026556,species,2,2,68174.62|47716.283,68174.62|47716.283,68174.62,Streptomyces anthocyanicus,68174.62,Streptomyces anthocyanicus,1,2,2,1|6,True,True,True,True,1.0
f2a6e7637c20fbb79c069489fc527053,species,1,1,176233.40,176233.40,176233.40,uncultured Methanobacteriaceae archaeon,176233.40,uncultured Methanobacteriaceae archaeon,1,1,1,1,True,True,True,True,1.0
fcd440ee90ed7a838d67a52025c2c7d6,genus,1,1,1672391.467,1672391.467,1672391.467,uncultured Chloroflexia bacterium,1672391.467,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
e335570f65a3bc3a849f355ac1698181,species,2,2,1898104.3472|2052139.927,1898104.3472|2052139.927,1898104.3472,Bacteroidota bacterium,1898104.3472,Bacteroidota bacterium,1,2,2,1|2,True,True,True,True,1.0
49eeeeee727d06a37cada5eee00468b5,species,1,1,2030927.5536,2030927.5536,2030927.5536,Bacteroidales bacterium,2030927.5536,Bacteroidales bacterium,1,1,1,1,True,True,True,True,1.0
287ba0fdb084dd16e803afd5ad536460,species,2,2,1506.1236|1121318.3,1506.1236|1121318.3,1506.1236,Clostridium sp.,1506.1236,Clostridium sp.,1,2,2,1|5,True,True,True,True,1.0
