asv,asv_len,midas_genus,best_hit_organism,best_cosine,naive_best_cosine,genus_concordant,novel,best_taxon_id,best_n_genomes
674620811839f7b3abae4475a2cbd1fd,372,,Bradyrhizobium sp. U87765 SZCCT0048,0.9995,0.9951,False,False,2807653.0,5
a372cf10657d0756778992bacff2d706,373,,Christensenellaceae bacterium strain SQ_MAG_4,0.9966,0.9941,False,False,2054177.0,1
eb0ccdfb925b4aa269b4e3d6848c7b32,373,,Dysosmobacter sp. 47-1_06,0.9927,0.9878,False,False,2591382.0,1
495f0278f21e9c70f64f973cab973d03,374,,uncultured Armatimonadetes bacterium MFD00905.bin.2.19,0.9985,0.9912,False,False,157466.0,1
9cbf0954f06d3ad4ffa822ec80a7f4af,374,,uncultured Gammaproteobacteria bacterium MFD02832.bin.1.177,1.0,0.9873,False,False,86473.0,1
0bc59e74450baf62ec83784e80a61aa5,374,,Mageeibacillus indolicus strain KA00405,0.9976,0.9956,False,False,884684.0,1
43b083f9636dbce1742a5107ad053584,374,,Anaerolineaceae bacterium UBA4890,1.0,0.9917,False,False,1951417.0,1
1a73a1f0fd4682636a6566496ba342c6,372,,Hyphomicrobium sp. ghe19 hypp,0.999,0.9912,False,False,2682968.0,1
e5092df44ebdb6698c9fde3cdfb19ceb,376,,Microthrixaceae bacterium SMAG_U15407,1.0,0.9912,False,False,2497627.0,1
c3fb8f32d5ff76839b6ffcee6dd67328,369,,Desulfitobacterium sp. TCA2,0.9985,0.9897,False,False,49981.0,1
96a0d03e75930560abfccfea17f4410f,372,,Synergistota bacterium JPMR_maxbin.035_sub,0.9985,0.9878,False,False,2268202.0,2
08d10673b70f3d8b078a149a25d94b19,374,,Candidatus Eremiobacteraeota bacterium bin.189_sub,1.0,0.9907,False,False,3107663.0,1
8b07adb150b7469eafc89ddb46a9bef2,372,,Mesorhizobium sp. CN5-321,1.0,0.9917,False,False,3157708.0,1
8d941eda8589ac6399b9a5eea473711c,378,,uncultured Methanobacterium sp. 3f2017ab-9e69-417f-80a5-32741c1572f8,1.0,0.9893,False,False,176306.0,1
bb69e4aeb1c42e1919594f9e9823a7b9,374,,Christensenellales bacterium AnMBR.bin221,0.9956,0.9917,False,False,3083246.0,1
4708a77110c6f82083fb0f0e64026556,375,,Streptomyces lividans A_D28,1.0,0.9951,False,False,1916.0,1680
f2a6e7637c20fbb79c069489fc527053,378,,uncultured Methanobacteriaceae archaeon MFD01299.bin.2.199,0.999,0.9897,False,False,176233.0,1
71759382cfc2547ea9f6f84a1c2bff86,374,,Clostridia bacterium PG1894_196,0.999,0.9932,False,False,2044939.0,1
fcd440ee90ed7a838d67a52025c2c7d6,374,,uncultured Chloroflexia bacterium MFD02840.bin.2.2,0.9971,0.9858,False,False,1672391.0,1
287ba0fdb084dd16e803afd5ad536460,372,,Clostridium homopropionicum DSM 5847,0.9985,0.9937,False,False,1121318.0,1
0cbc4442a6e5bf5a92171dc5905f3124,369,,Gudongella sp. M17C-05,0.999,0.9961,False,False,2692384.0,5
e93433e87baa0b69a6daa419d5c52acb,389,,Bacillus licheniformis strain NCTC962,0.9937,0.9912,False,False,1402.0,1
2871f7c0a608cd90fc35f64431456aa1,370,,Lentimicrobium saccharophilum strain TBC1,0.9985,0.9922,False,False,1678841.0,1
a1f21db1df1536b5a1147e9ffb486b61,371,,Clostridiaceae bacterium 35-E11,0.998,0.9922,False,False,3039679.0,3
be3beb705ba2502ce1c0a3ac0b24feb3,374,,Ruminococcaceae bacterium strain SIG563,0.9966,0.9922,False,False,2485925.0,1
c68beead78f4f3b46f10ea9998c1bff7,374,,uncultured delta proteobacterium MFD06714.bin.1.19,0.9912,0.9868,False,False,34034.0,1
cea1ad1aac0bb510c18d3f96c1aec560,373,,Intestinimonas butyriciproducens 1001302st2_G10_1001302B_160321,0.9976,0.9951,False,False,1297617.0,39
60ec6b41425f294ba92e7b2f8cc23289,344,,Flavobacteriaceae bacterium ABC2.123,0.9849,0.9839,False,False,1871037.0,1
8f6a4548e8c753fccd437d31436c020d,374,,Bacillota bacterium JPMR_maxbin.038_sub,0.9956,0.9902,False,False,1879010.0,1
75ae184615957ea74819e0710296a493,375,,Dermatophilaceae bacterium AMR_MDS_1665,1.0,0.9937,False,False,2728912.0,8
920fe236cb3d2ec76bfac976e7f3878f,374,,uncultured Fibrobacter sp. SRR873609_bin.223_CONCOCT_v1.1_MAG,0.998,0.9937,False,False,261512.0,1
1d5bff435ad12cc1e038dc5444d157c0,374,,Ruminiclostridium papyrosolvens DSM 2782,0.999,0.9941,False,False,588581.0,1
838197ea99c414fe3d5129775a734245,369,,Alkaliphilus hydrothermalis strain DSM 25890,0.999,0.9946,False,False,1482730.0,1
0674e7934525d446c54c31dc9b8e33d5,407,,Mycoplasmataceae bacterium Nm470_bin14,0.9927,0.9907,False,False,2685873.0,1
2d0678b27e5d621f7d924530fa929c26,376,,Actinobacteria bacterium FK_Sedi_A_Bin.79,0.9971,0.9912,False,False,2900548.0,1
68a7e86d20300d64c5acb88a9021e2f4,373,,Rhodocyclaceae bacterium strain ACE_PRO60,0.9995,0.9902,False,False,1898103.0,1
1592babc98be7bdf1c3c62b4e1172c56,374,,[Clostridium] thermosuccinogenes strain DSM 5809,0.9995,0.9932,False,False,84032.0,4
22fa460af93a84061844f0660d43797e,374,,Verrucomicrobiota bacterium AMR_MDS_2530,1.0,0.9893,False,False,2026799.0,18
84dfcd7f87afea16bd5fe5b6d98babb9,372,,Chiayiivirga sp. BF4_81,0.9985,0.9907,False,False,2041042.0,1
b1a12be5e88edf77bfaef78dd01159eb,374,,Anaerolineae bacterium clx_SAG45,1.0,0.9878,False,False,2705087.0,1
3db5da918ad4c209aef4644be4ce75b0,378,,Methanobacterium sp. MBAC-LM,1.0,0.9902,False,False,3412034.0,1
e16f67ce9c9a6f842af7e459ca1d6239,374,,Ruminiclostridium sp. MA18,0.9985,0.9932,False,False,2488810.0,2
065262b748557031f638872e76923c72,372,,Proteobacteria bacterium strain REYR1,1.0,0.9907,False,False,1977087.0,4
fd89c0d0c23c50684ed813dec7c52f20,372,,Burkholderia vietnamiensis LMG 16232-mut1,0.9995,0.9961,False,False,60552.0,6
48b26cded54a8218c60048b74bfa5256,374,,Thermomonas sp. LB-4,1.0,0.9941,False,False,3102790.0,1
f58368d26234da28cbe5f17910c56a6c,370,,uncultured Prolixibacteraceae bacterium MFD00905.bin.2.50,0.9985,0.9897,False,False,2014369.0,1
8ca8a2ee539e5a54b184bbf80e861033,374,,Christensenellales bacterium MAG8007,0.9961,0.9932,False,False,3083246.0,11
930364fee1f4684984efec7eacc41f85,372,,Devosia sp. RY10,0.999,0.9932,False,False,3152360.0,1
bcfda59a5b9e3036c018e4bbde623d42,374,,uncultured delta proteobacterium MFD02979.bin.2.153,0.9966,0.9888,False,False,34034.0,1
99b446af7d82c16878fe433d7f2e23e7,374,,Firmicutes bacterium JA1.bin10,0.9937,0.9893,False,False,1879010.0,1
4afdd249d06748b671d75d9cb109989d,372,,Castellaniella sp. GW247-6E4,0.9985,0.9941,False,False,3140380.0,2
e8bb8d9f0ab19588ba970ec5b20a7319,374,,Conexibacter sp. JCM 18997,0.999,0.9922,False,False,,1
36f3b6d6951a802a6906a07bed8168bb,366,,Candidatus Carsonella ruddii 25,0.9795,0.979,False,False,114186.0,1
8f9fe5d435f9b6b90c0bf2e7055bdb82,374,,Firmicutes bacterium UBA994,0.9946,0.9912,False,False,1948110.0,1
f824c242da3d47edd62495a6a144912c,371,,Petroclostridium sp. X23,0.9937,0.9902,False,False,3045146.0,6
bda11f81d4705f02ac8558b96bff4e28,373,,[Clostridium] stercorarium subsp. thermolacticum JCM 9324,0.9932,0.9878,False,False,1291049.0,1
37736c620442bdd78ddde3ea7451d314,374,,uncultured Firmicutes bacterium ERR9578192_bin.15_MetaWRAP_v1.3_MAG,0.9966,0.9946,False,False,344338.0,1
7ff6af46744a4c8214812c77e54fd485,371,,Sphaerochaeta globosa str. Buddy,0.999,0.9849,False,False,158189.0,1
9fdc098a302d378b900fa3b00dea82a9,374,,Christensenellales bacterium AnMBR.bin339,1.0,0.9868,False,False,3083246.0,1
add6ee5276913213598665852c4b08fb,375,,Corynebacterium canis DSM 45402,0.9995,0.9917,False,False,679663.0,3
bd137fdaee08bd7098ce68c5727aed74,374,,Mageeibacillus indolicus strain KA00405,0.9976,0.9951,False,False,884684.0,1
9f6f938a15e4f288092b39efae6698de,374,,Ruminiclostridium sp. MA18,0.9985,0.9937,False,False,2488810.0,2
e36ac8cd7dc84d43bd2784fdc182f91a,395,,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125 strain DH1,0.9956,0.9863,False,False,1300164.0,2
77e62266f0403cceb7297e959f8c45ec,372,,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,0.9976,0.9932,False,False,2054177.0,1
5aed6ebc9b353e618d72d5595e755164,389,,Burkholderia mallei strain 2002734306,0.9941,0.9888,False,False,13373.0,1
337f3ac617d05dd84658bcfe764dad9c,378,,Cronobacter dublinensis strain cro2915W,0.9995,0.9893,False,False,413497.0,1
c040c750c7a9e9bdd14a5ee18b3c3b5b,377,,Candidatus Methanoplasma sp. Cf509_bin46,0.9985,0.9883,False,False,2604147.0,1
fce18edf79b54a689065dd7c2dcc5def,374,,uncultured Eubacteriales bacterium O89_L4_395395_idba_bin.134,0.998,0.9893,False,False,172733.0,4
f4e4eee188c4e5fb2a3b609a95f7036c,377,,Euryarchaeota archaeon JPNG_metabat.7,0.999,0.9912,False,False,2026739.0,9
8e7bd1c2bef6cba75457c867bea7fec1,374,,Xanthomonadales bacterium strain ACE_PRO13,0.9995,0.9907,False,False,2006849.0,1
eec9b8156043e0a6af0911723613a3da,370,,Eubacteriales bacterium T1900044631_TS20190097.MAGScoT_cleanbin_000004,0.9971,0.9941,False,False,2831996.0,1
9a6c73fde0a30dc54868fac28b4fc86f,377,,Candidatus Nanopelagicales bacterium AnMBR.bin112,1.0,0.9902,False,False,2518612.0,3
c19a1c0bb75e671f02df2cbb306949d9,374,,Lysobacter sp. BMK333-48F3,0.9985,0.9937,False,False,2867962.0,28
60ac965b34c1883a7fe6e2307252fd16,373,,Candidatus Cloacimonadaceae bacterium AnMBR.bin480,0.9995,0.9922,False,False,3064664.0,1
912c0c0d10313d835d3cd85636e51854,374,,Polyangiaceae bacterium STL-MYX14,0.999,0.9927,False,False,2268199.0,1
bdc8fef92da036b174e440badf20ae19,374,,uncultured delta proteobacterium MFD00905.bin.2.211,0.9961,0.9917,False,False,34034.0,1
c17efdeaa645dec7b8f314690d1b9160,372,,Devosia sp. ZB163,1.0,0.9946,False,False,3025938.0,3
5ed692eda11eb0a2b9db26ccfdc1eee7,372,,uncultured Alphaproteobacteria bacterium MFD01872.bin.2.138,0.9995,0.9961,False,False,91750.0,3
137dec98118422e728bd109bffafd4bb,372,,uncultured Clostridia bacterium N1_Bin_Bin_25_1,0.9902,0.9858,False,False,244328.0,1
eae7dab14a3fcdc218d112865f01940b,376,,Actinobacteria bacterium strain ZMQR.bins.8,0.9971,0.9902,False,False,1883427.0,1
ac88022abe88b69c50f8c064630c5ff2,373,,Firmicutes bacterium strain Bu02,0.9956,0.9854,False,False,1879010.0,1
4f00beb51dfba2712cf36ef4f05da691,372,,Catabacter hongkongensis strain HKU16,0.9956,0.9932,False,False,270498.0,2
613a529206f7a8428ca4bb000c908d35,372,,Lachnospiraceae bacterium D3029bin13,1.0,0.9883,False,False,1898203.0,2
75d80c6719572b77733668a43dddaa60,373,,Clostridium sp. WILCCON 0185,0.9971,0.9946,False,False,3381661.0,2
a777d4d917d8136a45eebcd830b6e5f4,378,,Methanomethylovorans sp. strain R1-B13.1,0.9985,0.9883,False,False,2758717.0,5
0b54d74d2257842cdb59920d0557c940,374,,Legionella taurinensis strain WH02,0.9956,0.9893,False,False,70611.0,15
6552ab56103eaf5a3eb1e9b2f45e8ee7,374,,Zoogloea ramigera strain NBRC 15342,1.0,0.9912,False,False,350.0,1
bc073931df610b4c23a592ffb53b2238,372,,Methylobacterium radiotolerans K003,1.0,0.9888,False,False,31998.0,8
1955a5529e36dd42feff41354ac9ad73,372,,Bacillota bacterium JPMR_metabat.40_sub,0.9976,0.9912,False,False,1879010.0,1
fc410ccd704831af6715f039dc5b4ad6,370,,Petrimonas sp. IBARAKI,0.9995,0.9927,False,False,1978337.0,5
090bf82b7f5b559151f7ac51857d5054,395,,Candidatus Hadarchaeum sp. AfrMine_MM5_34_173,0.9951,0.9854,False,False,2883567.0,4
730dfe1f490b05a2a762cd36a3ac5c8d,372,,Aquamicrobium sp. ACE_NR_PROT10,0.9995,0.9946,False,False,1872579.0,1
9556ed629add12bf69d350023ce028dd,372,,Devosia honganensis KCTC 42281,0.999,0.9951,False,False,1610527.0,2
4bc93160ffc2b1df098c42d0b0ad5ebc,372,,Burkholderia pseudomallei 490f,0.9995,0.9956,False,False,28450.0,3272
2be253ff64c2e3493d684bfe687d414a,401,,Cronobacter dublinensis strain cro2915W,0.9971,0.9893,False,False,413497.0,1
b21e9a2a1e6186cdab5d075a2e3bdeba,371,,Caloramator sp. E03,0.9966,0.9932,False,False,2576307.0,1
554322da276d032be7d7a759762865b9,374,,Gracilibacter sp. BRH_c7a,0.9976,0.9941,False,False,1734398.0,1
ae47cfe63095fcaf0afb228c7502cb66,372,,Burkholderiaceae bacterium strain S5C1415,1.0,0.9927,False,False,2030806.0,2
b751d80405d63e383de7ea09a7e2dcfd,373,,Deltaproteobacteria bacterium RA.bin14,0.9976,0.9893,False,False,2026735.0,1
a2bed1579fba6884369c1b3173330800,370,,Vallitaleaceae bacterium 08788439-a597-456a-b4e9-0d8f61821b33,0.9956,0.9937,False,False,2762022.0,1
e1859f895760d01bd129aad5091fa054,373,,Vibrio sp. THAF191c,0.9951,0.9927,False,False,2661921.0,1
431f2ccf07657913dc86d93668a91e9c,374,,Moorella sp. E308F,0.9941,0.9893,False,False,2572682.0,1
3c8c974e9e9f2247fedc8b66253b5774,374,,Desulfotomaculum ferrireducens strain GSS09,1.0,0.9917,False,False,1833852.0,1
6c1100199e34d8c526ed1a529ebd879f,374,,Hungateiclostridium alkalicellulosi strain DSM 17461,0.9995,0.9932,False,False,320502.0,1
2754a62a78999a65def9a46a8c805a18,371,,Acetivibrio sp. MSJd-27,0.9941,0.9927,False,False,2841523.0,1
647927aceecdb8d63c0647ad64f33531,375,,Rhodococcus kroppenstedtii strain 20200126096,1.0,0.9941,False,False,293050.0,38
bfc10ae6c8d6d83371b3bd138d881468,373,,Candidatus Cloacimonetes bacterium clean597,0.9961,0.9897,False,False,2030808.0,1
4c9b3fff08afb1135eafe0f7c7438032,372,,Aggregatilineaceae bacterium AnMBR.bin278,0.9995,0.9819,False,False,2952881.0,1
4139c4822f132d488656de979a812b96,374,,Firmicutes bacterium OH_HBB_134,0.9946,0.9902,False,False,1879010.0,1
36822e5c96ad047bd5a4d78c9ebfe7f6,372,,Synergistaceae bacterium DZ-S5,0.998,0.9902,False,False,3397570.0,3
1209cd9553a668c3c0e9ea29050fd3a1,374,,Chloroflexi bacterium OLB14,0.9985,0.9878,False,False,1617415.0,2
13c192d50cff7e65ab17657c4769d790,370,,Clostridium tagluense strain CM024,1.0,0.9956,False,False,360422.0,52
457eed011dd636fe1362bcb7e5bbe22d,374,,Candidatus Brocadia sp. strain SB37,0.9976,0.9907,False,False,2172549.0,1
272d242be70431c313d5d6dae118135b,374,,uncultured Halothermothrix sp. SRR5007349_bin.152_CONCOCT_v1.1_MAG,0.9966,0.9897,False,False,543059.0,1
b6bae6e1c31423a1dfd8b925ac173939,372,,uncultured beta proteobacterium MFD02840.bin.1.5,0.9937,0.9893,False,False,86027.0,1
ccd295e3a04fb7bb78f97b49d1d76562,370,,Bacteroidales bacterium strain AS27yjCOA_141,1.0,0.9907,False,False,2030927.0,2
76706469a0a366adb9c84fc05de522f3,374,,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,0.9976,0.9946,False,False,398512.0,1
53355294f61e52a7101ac1349479e2c7,373,,Anaerolineae bacterium f6896fb1-f4fb-4b0c-86b4-943ec43acfa7,0.9917,0.9868,False,False,2052143.0,1
44ed1a1eb3ed2fe963e32f2d9591f332,374,,uncultured Actinomycetes bacterium MFD02134.bin.2.10,1.0,0.9941,False,False,152507.0,4
7ba75de333c5db029e78e068dde0fbe8,374,,Clostridia bacterium 80130c35-1b44-45cf-b5f4-dec04e696a57,0.9971,0.9932,False,False,2044939.0,1
caa8c5625990aa1feeb77274cbfd7ffa,374,,Candidatus Darwinibacter acetoxidans M4B_bin34,0.9961,0.9878,False,False,3082383.0,2
21cff8afa99fd812a66ca2e7c53e8fda,369,,Sedimentibacter sp. MB36-C1,0.998,0.9932,False,False,3109366.0,3
47f95903f37498d9dd0eda1e5bcb3e28,374,,Pelolinea submarina strain DSM 23923,0.9966,0.9888,False,False,913107.0,2
3e198207b81e382d6209c129373e9d60,375,,Actinomycetota bacterium STE_53,0.9966,0.9878,False,False,2900548.0,1
1a5546dc8d08ba22cbc75f508edd0828,372,,Paracoccus sp. (in: a-proteobacteria) R4x_68d_np_Bin1.7,0.9995,0.9937,False,False,267.0,16
7f9277d9d86c8f5634f47ff9ab0ce79d,374,,Christensenellales bacterium AnMBR.bin225,0.998,0.9922,False,False,3083246.0,1
090855acea46f97b916c33393736db71,371,,Anaerovoracaceae bacterium 4d0eff97-7de3-49ad-953d-66426f0db4f8,0.9985,0.9951,False,False,3030912.0,2
3f19effc21f49ca3bfe5e130ea113a75,372,,Xylanivirga thermophila UW_FK_XYLA1_1,0.9922,0.9868,False,False,2496273.0,2
2111882b8c11115b07a3384cb01ddd37,374,,Christensenellaceae bacterium ebc0edfe-de01-4de5-b550-b82b2926f268,0.998,0.9907,False,False,2054177.0,1
805bb2155ac0c66c7f9e55320354963d,396,,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125 strain DH1,0.9863,0.9805,False,False,1300164.0,2
56c837ac82a080a7d67309e345c7069b,374,,uncultured Eubacteriales bacterium O89_L4_395395_idba_bin.134,0.9985,0.9897,False,False,172733.0,4
03d388b8f22b5b0c867f9fd46a649622,372,,Bacillota bacterium JPMR_metabat.40_sub,0.9966,0.9888,False,False,1879010.0,1
4384fe206f8e57a3d02fc1eb2e0dc265,378,,Methanobacterium sp. YSL,0.9995,0.9888,False,False,2841655.0,1
cca5f50c3116400e50fe7a3e7a0be852,370,,Agriterribacter sp. SMAG_U15422,0.9995,0.9956,False,False,2821509.0,1
432a02504adb954775f641117e6d7b14,371,,Bacteroidetes bacterium UR.bin83,1.0,0.9912,False,False,1898104.0,1
a36b617c346af9dc1b8b18938adc2fc9,374,,Planctomycetota bacterium KLAP7,1.0,0.9888,False,False,2026780.0,1
e8c47e7d73b07d777c7a56fc1318b432,374,,uncultured Chloroflexia bacterium MFD05442.bin.2.301,0.9907,0.9863,False,False,1672391.0,1
f20eb21e67f757812108449fe407b3c0,374,,Bacillota bacterium bin10.1,0.9966,0.9941,False,False,1879010.0,2
25f9dbd6c37925f1be38fa56d2908617,370,,Crassaminicella sp. SY095,0.9971,0.9941,False,False,2599308.0,1
dbecc9e8493f9f9f3816c44467a0b7d4,375,,Nocardioides sp. AS_Ams2_Bin10,1.0,0.9932,False,False,35761.0,1
f4dd561d786dd46b9cb84eab6594d632,373,,Elioraea sp. MS-P2,0.9961,0.9907,False,False,2843330.0,1
6f9a6eeef90b44801aebd3df2c42e61b,374,,uncultured delta proteobacterium MFD00032.bin.1.221,0.999,0.9917,False,False,34034.0,1
b544934712491c579a6fc0437ffdeeca,374,,Syntrophomonadaceae bacterium AnMBR.bin200,0.998,0.9941,False,False,2093811.0,3
3c30ef12ea30ff246e454f2cc7ee36a9,372,,Clostridiales bacterium DTU012,0.9883,0.9849,False,False,1671647.0,1
34b33ab6ae99c108b6016cac0502ea5c,374,,uncultured Clostridia bacterium N1_Bin_Bin_25_1,0.9937,0.9873,False,False,244328.0,1
e335570f65a3bc3a849f355ac1698181,374,,Bacteroidota bacterium JPAS_maxbin.066_sub,1.0,0.9917,False,False,1898104.0,1
4b609ca4250617d6e2827bb31e7fd2b0,372,,Allopusillimonas ginsengisoli SHC-732B,0.9995,0.9951,False,False,453575.0,2
666b0c3f75da615166898be90c200697,374,,Eubacteriales bacterium mix99,0.998,0.9946,False,False,3039678.0,3
1352ecafaa4f51b95bedc9b026136ba0,369,,Gudongella sp. M17C-05,0.999,0.9961,False,False,2692384.0,5
6f5c69090502aa2182ea4a5a24b1cc94,374,,Coleofasciculaceae cyanobacterium SMAG_U16478,0.9941,0.9902,False,False,3081323.0,1
5bbe2a5a01c16cb8363953430baaea87,374,,Anaerolineales bacterium T2_maxbin2_scaf2bin.300,0.9951,0.9941,False,False,2073117.0,1
dfc8c6977754afac6bdc71718f2a7910,372,,uncultured Gammaproteobacteria bacterium MFD03250.bin.c.6,0.9888,0.9854,False,False,86473.0,1
4079dc43f1ee0b0433df1aaaafba110d,372,,Planctomycetes bacterium OH_CBrB_161,0.9946,0.9883,False,False,2026780.0,2
2d2be8e2152e95e0f171c4b66568e6f9,374,,Christensenellaceae bacterium 01a02c0c-5802-4c47-8e2d-6646ecf7da28,1.0,0.9937,False,False,2054177.0,1
84444bac9dbd64e8d26d1a9dcfc67902,374,,Candidatus Cloacimonetes bacterium 7-NCT_003,0.9956,0.9907,False,False,2030808.0,1
3d462e8ce030e0c5bbd7564663c5561b,372,,Brevundimonas naejangsanensis TWI573,1.0,0.9932,False,False,588932.0,8
808f5cd9975425a879bdc9f2084edbe5,374,,uncultured Planctomycetia bacterium MFD05580.bin.2.48,0.9956,0.9873,False,False,411917.0,2
53688d14dd7b6148f42ecab9e78035a6,373,,Oscillospiraceae bacterium 2653369c-2d6a-477d-a763-16f58a0da7c0,0.9971,0.9927,False,False,2485925.0,1
3336d4e5c84fbbfc0c6d027d05b1ad16,395,,Methanobrevibacter smithii GRAZ-2,0.9932,0.9902,False,False,2173.0,1
7a276d152ba39f364356c6dc26a0f630,389,,uncultured beta proteobacterium MFD10113.bin.1.142,0.9961,0.9922,False,False,86027.0,1
014f2ae2bd69cc0ab8e5ee1ca2963a01,374,,Cronobacter dublinensis strain cro2915W,0.999,0.9946,False,False,413497.0,1
2569f2295eca169e8eeb371a44002f30,374,,Anaerobium acetethylicum strain GluBS11,0.9985,0.9961,False,False,1619234.0,1
f50dbd67a45eb3d4ad799c04f77b900d,373,,Colidextribacter sp. 210702-DFI.3.9,0.999,0.9951,False,False,2883268.0,13
d0c18274fc6047611de8d214ecd9c885,374,,uncultured Clostridiaceae bacterium MFD08669.bin.2.17,0.9985,0.9937,False,False,195049.0,1
6fc6f673ed1bf2ec8b4534b719f3fd48,387,,Helicobacter ganmani MGBC105162,0.9937,0.9932,False,False,60246.0,1
e8279b17fcbd61e4b105b0a3d872b567,391,,Citrobacter freundii T7CY,0.9976,0.9946,False,False,546.0,1
cbca50b47704f15a44a0f88d3c8f1218,395,,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125 strain DH1,0.9951,0.9854,False,False,1300164.0,2
8d82d4342e7bd230b09dd20b8e775257,374,,Eubacteriales bacterium SUG2579,0.9951,0.9907,False,False,2831996.0,1
d83c0d8fbc6ae1fe1c0dd12cbea1833a,374,,Verrucomicrobia bacterium strain Bin_29_9,0.9966,0.9912,False,False,2026799.0,1
db4543063a7cc4847ca4914a1f3f4611,372,,Pseudaminobacter sp. 19-2017,0.9985,0.9927,False,False,2831468.0,3
7d92b18666da2334d7051a3a9791dc97,378,,Methanolinea sp. strain EsbE_18-Q3-R3-47_BAT3C.270,1.0,0.9883,False,False,2268143.0,1
e9300c9ad8d48efb516b90fddffeff2e,372,,Afipia sp. strain SCN18_10_11_15_R3_B_64_1796,0.9995,0.9961,False,False,1871052.0,1
e367941e1e567e6ca872d51930564433,372,,Cronobacter dublinensis strain cro2915W,0.9995,0.9878,False,False,413497.0,1
306b5217fcb1f91aac0c7708bf674d98,374,,Feifaniaceae bacterium T1900044635_TS20190101.MAGScoT_cleanbin_000010,0.9961,0.9927,False,False,3069298.0,1
8add17e8b7e219187fd9b6e3ef665609,374,,Eubacteriales bacterium mix99,0.9971,0.9927,False,False,3039678.0,3
5b6a595a6fc20f9f06cf625ed712d163,372,,Bacillota bacterium polished_nanopore-bin.35,1.0,0.9917,False,False,1879010.0,1
9d39b90a86fcc29202f4775515a05146,372,,Candidatus Terasakiella magnetica strain TrH-25oct19-104,0.9956,0.9907,False,False,1867952.0,2
520df833871a8a531033d90f108d61a3,377,,Actinomyces viscosus ET81,0.9985,0.9893,False,False,1656.0,33
7dcd8f2c853c664b258593426d4590c3,374,,Candidatus Limiplasma sp. db580aba-6051-46eb-9fee-97dd4b2959e1,1.0,0.9927,False,False,2952930.0,1
c1e12e70c3095cd1b1091f534242abd3,372,,uncultured Alphaproteobacteria bacterium MFD05684.bin.1.50,0.999,0.9902,False,False,91750.0,1
ee4416ea3d6750d9a8586868330f1ff6,373,,Clostridia bacterium strain HGM12625,0.9966,0.9897,False,False,2044939.0,2
e3455df1e42e2473c73aabd6238e9d44,376,,Microthrixaceae bacterium AS_Ams2_Bin41,0.999,0.9897,False,False,2497627.0,1
76ceb1ce6517ef51bfc231b0a2084eba,372,,Bacillota bacterium JPMR_metabat.40_sub,0.9966,0.9907,False,False,1879010.0,1
dbdb30396825379c82448fee2cbe497e,375,,uncultured Planctomycetota bacterium MFD01721.bin.2.133,0.9922,0.981,False,False,120965.0,1
0f97c220b579e7f247036ed1adce5afc,372,,Flavisolibacter sp. SMAG_U4231,0.999,0.9951,False,False,1954249.0,2
d6ede5314f1108426fbd0e2612d334d0,374,,Pirellulales bacterium STL-PLA37,0.9956,0.9863,False,False,2715253.0,1
5d09f55ef260c01efb18315a666b6199,369,,Tissierella sp. MB52-C2,0.998,0.9951,False,False,3070999.0,4
67d143ab6e193466450c7a998b92092b,373,,Peptococcaceae bacterium strain Nt197P3bin37,0.9946,0.9858,False,False,2052179.0,1
0b5f1332724e9f07873bad86a8fbc029,374,,uncultured Verrucomicrobiae bacterium MFD09603.bin.2.211,0.9956,0.9849,False,False,412056.0,1
05ced7360de47d5d168d5e800766013b,372,,uncultured Alphaproteobacteria bacterium MFD00991.bin.2.9,0.999,0.9961,False,False,91750.0,4
a8f1172cd5341236c5e2a3ced113b0b2,378,,Euryarchaeota archaeon JPMR_metabat.57,0.999,0.9878,False,False,2026739.0,1
dec21d55511b3673e457876cc2797df6,372,,Rhizobiales bacterium strain AFS063751,1.0,0.9946,False,False,1909294.0,44
b87169030deed04dc4b504c53964ffbe,373,,Stella vacuolata strain ATCC 43931,1.0,0.9893,False,False,217070.0,1
597e0e7e460f5d0be7030d9da9e27e58,374,,Anaerolineaceae bacterium strain BM5_bin.2,0.9971,0.9868,False,False,2024896.0,1
f353a2c0eca76ffcfbc187071767c29b,372,,Synergistaceae bacterium DZ-S5,0.9976,0.9907,False,False,3397570.0,3
882e0de9056d8d06c0973aa7b116e09e,372,,Methylobacterium sp. PvP105,1.0,0.9897,False,False,2817858.0,95
51eeae8786b6b3388d60ae581c58d45e,373,,Acinetobacter lwoffii 36,1.0,0.9927,False,False,28090.0,176
b8498affa9cf12cb08da6f51948f4a69,374,,Clostridiales bacterium AnMBR.bin276,0.9966,0.9907,False,False,1898207.0,1
e7ce63997dfabeeef0a57cf7324b9a38,371,,Clostridium botulinum strain BKT2873,0.9966,0.9951,False,False,1491.0,1
dec17ecd030a71bf1867316e52e3532c,387,,Lentimicrobium saccharophilum strain TBC1,0.9976,0.9932,False,False,1678841.0,1
5fc0bb2c46108fbe285aee7f247ecd5a,374,,Gracilibacter sp. BRH_c7a,0.9971,0.9951,False,False,1734398.0,1
