asv,best_cosine,n_old_genomes,n_old_taxa,genome_top1,genome_top20,taxon_top1,taxon_top20,genus_top1,genus_top20,genome_jaccard_top20,best_hit_organism,best_hit_genome
b0b69224e197ce8061ddd3ea7ceff3d9,0.9937,53,14,False,True,True,True,False,True,0.03571428571428571,uncultured Gammaproteobacteria bacterium MFD01721.bin.1.315,86473.1934
38296582075fc96045a4147fb746fe4b,0.9995,12,10,True,True,True,True,True,True,0.02181818181818182,Actinotalea sp. K2,2939438.4
4be7e3af901821b478005592cf83e189,0.9995,1,1,True,True,True,True,True,True,0.0008271298593879239,Bacillus dakarensis strain Marseille-P3515,1926278.3
28e70a00b942f129979d73aacfbf7bcd,0.9976,12,12,True,True,True,True,True,True,0.2222222222222222,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,398512.9
2afb474b8a2ab64685b85624763d2186,0.9941,8,5,True,True,True,True,,,0.10810810810810811,uncultured Christensenellaceae bacterium E14__bin269,1229255.54
61b47b9e51cba36e07b09f783d91532d,1.0,9,7,False,False,False,True,False,False,0.0,Propioniciclava sp. 5N021,2038686.9
2af9958fd7f71a6e23c081bc5ea32141,0.9966,2,2,True,True,True,True,,,0.04081632653061224,Dehalococcoidales bacterium STD1_187,2026733.120
713e9dcfb8f87d843735061fd6bfe1e1,0.9927,10,3,True,True,True,True,,,0.0784313725490196,Armatimonadetes bacterium strain Ch33,2033014.110
d184ddaaff75a83d4d9ce5566685f125,1.0,7,6,True,True,True,True,True,True,0.00414651002073255,uncultured Alphaproteobacteria bacterium MFD10064.bin.1.59,91750.3159
a3d67e84fce8a7747f69e619a049f2b9,0.9961,29,19,False,False,False,False,False,False,0.0,Chlamydiales bacterium strain SCN18_25_1_16_R1_B_38_15,2047757.7
87046e29904457e4619c87f36ff133f0,0.9976,1,1,True,True,True,True,True,True,0.002631578947368421,Candidatus Paracaedibacter symbiosus PRA9,244582.8
ade13a0239469e844de6acb3f220d4b2,0.9985,1,1,True,True,True,True,,,0.034482758620689655,Anaerolineaceae bacterium 6_bin.133,2024896.394
efbf6366dde7be4e10d52c16b61604d2,0.998,1,1,False,True,False,True,False,True,0.012345679012345678,Pusillimonas soli strain DSM 25264,659016.5
b0c57e0ed7d0bca22ad86fa554a57a0c,1.0,1,1,True,True,True,True,True,True,0.008928571428571428,Eubacterium aggregans strain SR12,81409.3
0ce72cb3f2222077b10a09aeab862462,1.0,4,4,True,True,True,True,True,True,0.009925558312655087,Mesorhizobium sp. ANAO-SY3R2,3166644.3
d16302bbd739ffc628c49803b25c8f6e,1.0,3,3,True,True,True,True,True,True,0.0003816793893129771,Mycobacterium sp. NCTC 11659,2212479.3
fa7645eda32b4e6cfa5a7641e34be6b8,1.0,2,2,True,True,True,True,,,0.044444444444444446,Spirochaetales bacterium 1-no_shock_S1_059,2026792.200
98e48e291e82614b662dd427ed669231,1.0,8,3,False,True,True,True,,,0.06557377049180328,Anaerolineae bacterium AnMBR.bin515,2052143.1154
7e19fffce24aab1692689a26dff5f328,0.9985,8,5,True,True,True,True,False,False,0.1388888888888889,Christensenellaceae bacterium ebc0edfe-de01-4de5-b550-b82b2926f268,2054177.136
d28d9cd054df9e29c622b1ec1944d013,0.999,1,1,True,True,True,True,,,0.020833333333333332,Rhizobiales bacterium strain Hjor_18-Q3-R7-51_BAT3C.155,1909294.1092
30722c9b979a324b1a9e507436496b08,0.9985,1,1,False,True,False,True,False,True,0.020833333333333332,Serpentinicella sp. ANB-PHB4,3074076.3
5efed3b185cd579740418a733b461740,1.0,1,1,False,False,False,True,,,0.0,Candidatus Saccharibacteria bacterium CTOTU14225,2026720.1014
d73a01cf4394c6ce1b6f91249a590671,0.9946,23,20,False,True,False,True,True,True,0.0425531914893617,Pseudomonas umsongensis strain GO16,198618.8
a489f58a63d2317f6ff094edb3fbd55d,0.998,11,8,True,True,True,True,True,True,0.25,Syntrophomonas zehnderi OL-4,690567.3
9298ac3ee3ca7f2d3eb2fcd739324462,1.0,12,2,True,True,True,True,True,True,0.02553191489361702,Clostridium butyricum D1,1492.609
86399b4152e937777cee90ee980e53c7,1.0,2,2,True,True,True,True,True,True,0.03773584905660377,Geobacter anodireducens strain NTO_MAG1,1340425.12
fa4cca3abe5e2f19f3d66fd3eafc8011,0.9995,1,1,False,True,False,True,False,True,0.00273224043715847,Proteobacteria bacterium strain RHIZO1,1977087.1418
f8d30c1e3d25ad222894f3a1a7a3eb2a,0.9941,1,1,False,False,False,True,,,0.0,uncultured Armatimonadia bacterium binchicken_co43_19,1294146.27
39514d7e0d952fb5735d67b878688bc8,1.0,43,30,False,False,True,True,False,True,0.0,Brooklawnia sp. SH051,3041175.7
dbb33c04baa39aa2036f66ac54d07dac,0.998,2,2,True,True,True,True,False,True,0.07142857142857142,Syntrophomonadaceae bacterium AnMBR.bin200,2093811.238
71c170ae2a1a4f99b40b9fb4850c55fb,1.0,1,1,True,True,True,True,,,0.012195121951219513,Eubacteriales bacterium CE91-St47,2831996.31
d0ee8cd5ce16c3dcf15fe70d87a7b4b5,0.9995,2,2,True,True,True,True,True,True,0.03773584905660377,Gallicola sp. strain AS08sgBPME_230,2683910.4
a0bbfb182e829dcd543eba20abe4bf13,1.0,8,8,True,True,True,True,True,True,0.031413612565445025,Gordonia sp. NPDC003585,3154275.4
aca560400c046d00c063af6e4596f8d5,0.999,4,3,True,True,True,True,True,True,0.0030425963488843813,Lautropia mirabilis 512852,47671.367
76a43b01e1b397fed9d963f273f17a59,0.9961,10,9,True,True,True,True,False,True,0.09803921568627451,uncultured Clostridia bacterium Lapin-026__bin27,244328.5797
42de4e368cca3ff50954f82c12dd5315,1.0,7,4,True,True,True,True,True,True,0.04093567251461988,Ruminococcus sp. D1181bin17,41978.2018
1f56ffc2734d7ef8efb20201a6700725,0.9995,1,1,True,True,True,True,,,0.041666666666666664,uncultured Actinomycetota bacterium MFD00709.bin.2.159,3039803.835
79e6f59a9f9e9a918479309917c34bb8,1.0,5,4,True,True,True,True,True,True,0.010309278350515464,Mycobacterium sp. RTGN8,3016520.4
334b1d727a1edd0d17d589993ea3a1ab,0.9976,5,4,True,True,True,True,True,True,0.10810810810810811,Candidatus Darwinibacter acetoxidans M4B_bin12,3082383.24
c09305c29479546a081817c3df4019cc,1.0,4,4,True,True,True,True,True,True,0.019801980198019802,Gordonia sp. AC31,2962571.3
18e8b2bd0c2318ff13208d8febed727a,1.0,7,5,True,True,True,True,True,True,0.0875,Castellaniella ginsengisoli 150221,546114.9
febbb96bc35744a5fc6936e547e3041c,0.9995,1,1,True,True,True,True,True,True,0.0044444444444444444,Agrobacterium sp. Poolinfecte_13,361.62
fd29bda0b56df34282a38393c8fbcbca,0.9946,1,1,True,True,True,True,True,True,0.04,Constrictibacter sp. MBR-5,3156467.4
49eabe5ac42dea1466d651d64825b6c6,0.998,2,1,True,True,True,True,True,True,0.01639344262295082,Clostridiaceae bacterium HFYG-1003,2961947.7
08beb3b3788f0fb047aa7b0b035a64a6,0.999,1,1,False,True,True,True,,,0.02857142857142857,Christensenellaceae bacterium 20c35e01-8a7f-49ef-9147-7de253b6e4f4,2054177.125
772c51fc3d0fb2e1bcaeda2b528c17cc,0.9961,6,3,True,True,True,True,False,True,0.3,uncultured Alphaproteobacteria bacterium MFD05442.bin.1.422,91750.4227
15baec8488957bacb3136134000dc93a,0.9995,5,3,True,True,True,True,True,True,0.25,Candidatus Humimicrobium sp. AnMBR.bin324,3097462.3
1fd28ae75bb3ec630b2de2e3430c8f1e,0.9971,6,6,False,True,False,True,False,True,0.07317073170731707,[Clostridium] stercorarium subsp. stercorarium DSM 8532,1121335.11
3430b825e4b3a8125340b6e0f195bf98,0.9995,2,2,True,True,True,True,True,True,0.023809523809523808,Parabacteroides merdae 1001283st1_E7_1001283B150217_161031,46503.2728
86d8b22d008c02c166ab930218a92e10,0.9966,7,4,True,True,True,True,,,0.045454545454545456,Anaerolineae bacterium strain CSSed162cmA_203,2052143.51
10378c24fd183ece5224eb4bb5980766,0.9951,23,21,True,True,True,True,False,True,0.18181818181818182,uncultured Gammaproteobacteria bacterium MFD01213.bin.3.243,86473.1733
c2baae149e8c7b36f47fe4bf2356f1f7,0.9858,0,0,False,False,False,False,,,0.0,Candidatus Carsonella ruddii 16A,114186.84
a50b9465cd3e7850eae2011497a4f41b,0.9985,13,4,False,True,False,True,False,True,0.2702702702702703,Deltaproteobacteria bacterium UR.bin119,2026735.1892
dcf22aafce62a2d9046206ed47c5479e,0.9961,5,4,False,True,False,True,False,False,0.05714285714285714,Gammaproteobacteria bacterium MAG77,1913989.5833
121322a4bdcd6f088390c57de15de7ae,0.9995,1,1,True,True,True,True,,,0.0196078431372549,Novosphingobium sp. LE19-195.1B,1874826.135
1071b98661dd8853c0e46701d6b23af6,0.9966,7,6,False,True,False,True,False,True,0.002331002331002331,Christensenellaceae bacterium strain SQ_MAG_4,2054177.45
27eca4697c28c0d2d71d89a89895ea98,0.9966,2,2,True,True,True,True,,,0.07407407407407407,uncultured Eubacteriales bacterium MGYG-HGUT-03465,172733.5246
6d56db03597652c712579ef83511cad9,0.999,2,2,False,True,True,True,True,True,0.041666666666666664,Candidatus Obscuribacter sp. strain Ejby_18-Q3-R6-50_BATAC.123,2711154.3
15c6e0bf37328b13715a4ae6571a255e,0.9966,6,5,True,True,True,True,True,True,0.12903225806451613,Lentimicrobium saccharophilum strain TBC1,1678841.5
e7891537521872e90b0e0f41517de633,0.999,1,1,True,True,True,True,,,0.02857142857142857,Chloroflexi bacterium strain S1bins97,2026724.1435
251d66e77274e5b7d1eaf61e407f04b8,0.9976,1,1,True,True,True,True,,,0.008064516129032258,Bacillota bacterium JPNG_maxbin.056_sub,1879010.10760
4343b6b7da6bae2055762dad082dd651,1.0,1,1,True,True,True,True,,,0.043478260869565216,uncultured Actinomycetota bacterium MFD01721.bin.1.365,3039803.429
91b0e901cfecbf218fbaa882071bc0ff,0.9976,17,14,True,True,True,True,True,True,0.05660377358490566,Thermomonas sp. RSS23,2872701.5
f84aa5ec0c6a8702f634b0fed4bb56e0,0.9995,1,1,False,True,False,True,False,True,0.0011961722488038277,Mesorhizobium sp. KR9-304,3156614.4
9cf1aa88a0fc0c5655a20cd94313b748,0.9966,9,6,True,True,True,True,False,True,0.05714285714285714,Christensenellales bacterium AnMBR.bin536,3083246.49
725fa7e245b8733a5fc9a4224886b669,1.0,1,1,True,True,True,True,,,0.027777777777777776,uncultured Alphaproteobacteria bacterium MFD04716.bin.2.104,91750.3442
5c9352f85a03deadbc046bcced83740a,0.9995,1,1,True,True,True,True,True,True,0.0015527950310559005,Mesorhizobium sp. GR13,2562308.3
1b2f4342857d36d36a40ca1bdeb10c3c,0.9985,10,9,True,True,True,True,True,True,0.11475409836065574,Quatrionicoccus australiensis strain 100,138118.7
4a70dcab1da10b99743b8b5298cd2f6f,1.0,1,1,True,True,True,True,,,0.029411764705882353,Actinobacteria bacterium strain AC_59,1883427.313
a012a92141e089dd0e178bc46889f8bd,0.9829,0,0,False,False,False,False,,,0.0,Candidatus Hodgkinia cicadicola strain MAGSEP,573658.21
84e4f817f54ee2f5785d8caa8c371879,0.9995,1,1,True,True,True,True,,,0.02857142857142857,Rhizobiales bacterium strain new MAG-141,1909294.1101
e4bf10681d4b03152f1aded69bd8e7ab,0.9995,2,1,True,True,True,True,,,0.06896551724137931,uncultured Actinomycetes bacterium MFD01721.bin.2.137,152507.2318
4876b86f5480b63093b5ed493010d622,0.9966,6,4,True,True,True,True,,,0.3,uncultured bacterium MFD01112.bin.2.36,77133.6567
02e328ecac1fdf0f63bb40991465112b,0.9829,0,0,False,False,False,False,,,0.0,Flavobacteriaceae bacterium ABC2.123,1871037.1487
644c14744299b1aa46a195610c9f1a6f,1.0,2,2,False,True,False,True,,,0.0625,Solirubrobacterales bacterium CTOTU2467,1909295.498
ae89ff1c2542cc18bae68e862b05609c,1.0,1,1,True,True,True,True,True,True,0.013157894736842105,Xinfangfangia sp. LG-4,3073604.3
c574f4c451bc5662da17b3af8d5ebf44,0.9985,3,3,True,True,True,True,True,True,0.08333333333333333,Pseudaminobacter sp. NGMCC 1.201702,3391825.3
e12d0786351086c693d56af70d0e9234,0.9995,1,1,True,True,True,True,,,0.015384615384615385,Burkholderiaceae bacterium ACE_NR_PROT22,2030806.415
0789f0701b19d9a2a240b29e42e64d0d,0.999,6,6,True,True,True,True,True,True,0.031914893617021274,Alicycliphilus denitrificans strain I51,179636.6
58bd12d54ddade76b08e3fc252745a97,1.0,1,1,True,True,True,True,,,0.034482758620689655,Spirochaetaceae bacterium 3-JJ_aug_S1_010,1898206.177
201f8219b3baeb8ce71eb8de62e49ca7,0.9956,5,4,True,True,True,True,False,True,0.15151515151515152,Clostridiales bacterium AnMBR.bin276,1898207.5729
674620811839f7b3abae4475a2cbd1fd,0.9995,2,2,True,True,True,True,False,True,0.003401360544217687,Pseudomonadota bacterium MAG079,1977087.7243
d62995b61a683553373d223efcb7aeaf,0.9966,16,9,True,True,True,True,False,False,0.20512820512820512,Christensenellaceae bacterium ebc0edfe-de01-4de5-b550-b82b2926f268,2054177.136
eb0ccdfb925b4aa269b4e3d6848c7b32,0.9927,15,10,False,True,False,True,False,True,0.11363636363636363,Dysosmobacter sp. 47-1_06,2591382.104
495f0278f21e9c70f64f973cab973d03,0.9985,1,1,True,True,True,True,,,0.02857142857142857,uncultured Armatimonadetes bacterium MFD00905.bin.2.19,157466.57
9cbf0954f06d3ad4ffa822ec80a7f4af,1.0,1,1,True,True,True,True,,,0.012195121951219513,uncultured Gammaproteobacteria bacterium MFD02832.bin.1.177,86473.2199
43b083f9636dbce1742a5107ad053584,1.0,1,1,True,True,True,True,,,0.03333333333333333,Anaerolineaceae bacterium UBA4890,1951417.3
6e72d85c5c29aaa1b7f043f60c8515fa,0.999,2,2,True,True,True,True,True,True,0.02857142857142857,Hyphomicrobium sp. ghe19 hypp,2682968.3
e5092df44ebdb6698c9fde3cdfb19ceb,1.0,1,1,True,True,True,True,,,0.023809523809523808,Microthrixaceae bacterium SMAG_U15407,2497627.139
96a0d03e75930560abfccfea17f4410f,0.9985,1,1,True,True,True,True,,,0.025,Synergistota bacterium JPMR_maxbin.035_sub,2268202.73
08d10673b70f3d8b078a149a25d94b19,1.0,2,2,True,True,True,True,,,0.06451612903225806,Candidatus Eremiobacteraeota bacterium bin.189_sub,2052317.262
8b07adb150b7469eafc89ddb46a9bef2,1.0,1,1,True,True,True,True,True,True,0.001447178002894356,Mesorhizobium sp. CN5-321,3157708.4
8d941eda8589ac6399b9a5eea473711c,1.0,2,1,True,True,True,True,True,True,0.03571428571428571,uncultured Methanobacterium sp. 3f2017ab-9e69-417f-80a5-32741c1572f8,176306.10
4708a77110c6f82083fb0f0e64026556,1.0,19,18,True,True,True,True,True,True,0.007793273174733388,Streptomyces sp. NPDC004629,3364705.3
f2a6e7637c20fbb79c069489fc527053,0.999,1,1,True,True,True,True,,,0.017857142857142856,uncultured Methanobacteriaceae archaeon MFD01299.bin.2.199,176233.40
71759382cfc2547ea9f6f84a1c2bff86,0.999,7,6,False,True,True,True,False,True,0.057692307692307696,Clostridia bacterium PG1894_196,2044939.3898
fcd440ee90ed7a838d67a52025c2c7d6,0.9971,1,1,True,True,True,True,,,0.05263157894736842,uncultured Chloroflexia bacterium MFD02840.bin.2.2,1672391.467
160417c8184691818a991a146e5402d7,0.998,2,1,True,True,True,True,True,True,0.05263157894736842,Massilibacterium senegalense strain MGYG-HGUT-01511,1632858.6
be3beb705ba2502ce1c0a3ac0b24feb3,0.9966,10,8,True,True,True,True,False,True,0.05263157894736842,Ruminococcaceae bacterium strain SIG563,1898205.3863
c68beead78f4f3b46f10ea9998c1bff7,0.9912,6,6,False,True,True,True,,,0.125,uncultured delta proteobacterium MFD06714.bin.1.19,34034.487
60ec6b41425f294ba92e7b2f8cc23289,0.9849,0,0,False,False,False,False,,,0.0,Flavobacteriaceae bacterium ABC2.123,1871037.1487
75ae184615957ea74819e0710296a493,1.0,1,1,True,True,True,True,,,0.010752688172043012,Dermatophilaceae bacterium AMR_MDS_1665,2728912.34
920fe236cb3d2ec76bfac976e7f3878f,0.998,1,1,False,True,False,True,,,0.045454545454545456,Anaeroplasmataceae bacterium H07689-L1_cleanbin_000022,2793037.59
0bc59e74450baf62ec83784e80a61aa5,0.9976,2,2,False,True,False,True,False,True,0.038461538461538464,uncultured Victivallales bacterium SRP093185_co1_15,278093.50
0674e7934525d446c54c31dc9b8e33d5,0.9927,0,0,False,False,False,False,,,0.0,Mycoplasmataceae bacterium Nm470_bin14,2685873.68
2d0678b27e5d621f7d924530fa929c26,0.9971,22,10,False,True,True,True,False,False,0.02702702702702703,uncultured Iamiaceae bacterium MFD02134.bin.1.179,886358.9
68a7e86d20300d64c5acb88a9021e2f4,0.9995,2,2,True,True,True,True,,,0.06896551724137931,Rhodocyclaceae bacterium strain ACE_PRO60,1898103.80
22fa460af93a84061844f0660d43797e,1.0,1,1,True,True,True,True,,,0.02631578947368421,Verrucomicrobiota bacterium AMR_MDS_2530,2026799.1265
b1a12be5e88edf77bfaef78dd01159eb,1.0,2,2,True,True,True,True,False,True,0.0625,Anaerolineae bacterium clx_SAG45,2705087.3
5842b861c82007643d496c3860a149f9,0.9966,4,4,True,True,True,True,True,True,0.12903225806451613,[Clostridium] thermosuccinogenes strain DSM 5809,84032.5
065262b748557031f638872e76923c72,1.0,1,1,True,True,True,True,,,0.038461538461538464,Proteobacteria bacterium strain REYR1,1977087.1356
930364fee1f4684984efec7eacc41f85,0.999,4,4,True,True,True,True,True,True,0.02040816326530612,Devosia sp. RY10,3152360.3
e8bb8d9f0ab19588ba970ec5b20a7319,0.999,3,3,True,True,True,True,True,True,0.05,Conexibacter sp. JCM 18997,1301082.4
36f3b6d6951a802a6906a07bed8168bb,0.9795,0,0,False,False,False,False,,,0.0,Candidatus Carsonella ruddii 25,114186.85
8f9fe5d435f9b6b90c0bf2e7055bdb82,0.9946,8,2,False,True,False,True,,,0.02631578947368421,Firmicutes bacterium UBA994,1948110.3
add6ee5276913213598665852c4b08fb,0.9995,5,5,True,True,True,True,True,True,0.030864197530864196,Corynebacterium choanis strain 200CH,1862358.3
e16f67ce9c9a6f842af7e459ca1d6239,0.9985,6,6,True,True,True,True,True,True,0.16,[Clostridium] thermosuccinogenes strain DSM 5809,84032.5
c04f2aa72eb5915198cc74dedbb985ea,0.9976,6,6,True,True,True,True,False,False,0.05,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,2054177.118
6eca1e8c47d098b26976cba1c2bfdfb8,0.9941,2,2,False,False,True,True,True,True,0.0,Burkholderia mallei strain 2002734306,13373.27
c040c750c7a9e9bdd14a5ee18b3c3b5b,0.9985,3,1,True,True,True,True,True,True,0.04918032786885246,Candidatus Methanoplasma sp. Cf509_bin46,2604147.6
f4e4eee188c4e5fb2a3b609a95f7036c,0.999,1,1,True,True,True,True,,,0.013513513513513514,Euryarchaeota archaeon JPNG_metabat.7,2026739.870
8e7bd1c2bef6cba75457c867bea7fec1,0.9995,1,1,True,True,True,True,,,0.022222222222222223,Xanthomonadales bacterium strain ACE_PRO13,2006849.84
eec9b8156043e0a6af0911723613a3da,0.9971,8,5,True,True,True,True,False,False,0.02702702702702703,Eubacteriales bacterium T1900044868_TS20190334.MAGScoT_cleanbin_000031,2831996.916
9a6c73fde0a30dc54868fac28b4fc86f,1.0,2,2,True,True,True,True,,,0.05128205128205128,Candidatus Nanopelagicales bacterium AnMBR.bin112,2518612.277
c19a1c0bb75e671f02df2cbb306949d9,0.9985,1,1,False,True,False,True,True,True,0.006666666666666667,Lysobacter enzymogenes strain C3,69.6
614e12aec73ab6030db3c1a7f5141bba,0.9995,2,2,True,True,True,True,,,0.05555555555555555,Candidatus Cloacimonadaceae bacterium AnMBR.bin480,3064664.21
912c0c0d10313d835d3cd85636e51854,0.999,1,1,False,True,False,True,,,0.045454545454545456,Labilithrix sp. STL-MYX21,1971228.23
5ed692eda11eb0a2b9db26ccfdc1eee7,0.9995,3,2,True,True,True,True,False,True,0.046875,uncultured Alphaproteobacteria bacterium MFD01872.bin.2.138,91750.4210
eae7dab14a3fcdc218d112865f01940b,0.9971,19,8,True,True,True,True,False,False,0.07142857142857142,Actinobacteria bacterium strain ZMQR.bins.8,1883427.356
ac88022abe88b69c50f8c064630c5ff2,0.9956,1,1,False,True,True,True,,,0.021739130434782608,Firmicutes bacterium strain Bu02,1879010.7329
613a529206f7a8428ca4bb000c908d35,1.0,1,1,True,True,True,True,,,0.04,Lachnospiraceae bacterium D3029bin13,1898203.6672
75d80c6719572b77733668a43dddaa60,0.9971,2,1,False,True,False,True,True,True,0.003780718336483932,Clostridium sp. WILCCON 0185,3381661.3
a777d4d917d8136a45eebcd830b6e5f4,0.9985,1,1,True,True,True,True,True,True,0.016129032258064516,Methanomethylovorans sp. strain R1-B13.1,2758717.6
e7a9beba4bfa0731ea9d0fa90bb065e3,0.9956,2,2,False,False,False,False,True,True,0.0,Legionella brunensis strain ATCC 43878,29422.6
6552ab56103eaf5a3eb1e9b2f45e8ee7,1.0,2,2,True,True,True,True,True,True,0.047619047619047616,Zoogloea ramigera strain NBRC 15342,350.3
bc073931df610b4c23a592ffb53b2238,1.0,7,7,True,True,True,True,True,True,0.030864197530864196,Methylobacterium radiotolerans K003,31998.115
9556ed629add12bf69d350023ce028dd,0.999,3,3,True,True,True,True,False,True,0.04411764705882353,uncultured Alphaproteobacteria bacterium MFD10113.bin.c.2,91750.3113
ae47cfe63095fcaf0afb228c7502cb66,1.0,1,1,True,True,True,True,,,0.0012658227848101266,Burkholderiaceae bacterium strain S5C1415,2030806.282
b751d80405d63e383de7ea09a7e2dcfd,0.9976,1,1,False,True,False,True,,,0.041666666666666664,Deltaproteobacteria bacterium RA.bin14,2026735.1906
a2bed1579fba6884369c1b3173330800,0.9956,22,21,False,True,False,True,False,True,0.014492753623188406,Clostridia bacterium UC5.1-1D10,1697787.4
3d94d8b70e7c5bf96bbb6b29f432ec1b,0.998,2,2,True,True,True,True,True,True,0.08333333333333333,Dethiobacter alkaliphilus Z1002,427926.8
3c8c974e9e9f2247fedc8b66253b5774,1.0,1,1,True,True,True,True,True,True,0.03571428571428571,Desulfotomaculum ferrireducens strain GSS09,1833852.3
647927aceecdb8d63c0647ad64f33531,1.0,2,2,True,True,True,True,True,True,0.0023752969121140144,Rhodococcus kroppenstedtii strain 20200126096,293050.8
4c9b3fff08afb1135eafe0f7c7438032,0.9995,1,1,True,True,True,True,,,0.045454545454545456,Aggregatilineaceae bacterium AnMBR.bin278,2952881.11
ac96db42031919a640395a42626c4cfe,1.0,1,1,True,True,True,True,,,0.02631578947368421,Clostridiales bacterium DTU012,1671647.4
1209cd9553a668c3c0e9ea29050fd3a1,0.9985,5,2,True,True,True,True,,,0.13333333333333333,Chloroflexi bacterium OLB14,1617415.5
13c192d50cff7e65ab17657c4769d790,1.0,1,1,True,True,True,True,True,True,0.00641025641025641,Clostridium tagluense strain CM024,360422.9
b6bae6e1c31423a1dfd8b925ac173939,0.9937,1,1,False,False,False,False,False,True,0.0,uncultured beta proteobacterium MFD02840.bin.1.5,86027.1325
ccd295e3a04fb7bb78f97b49d1d76562,1.0,1,1,True,True,True,True,,,0.034482758620689655,Bacteroidales bacterium strain AS27yjCOA_141,2030927.439
1e3f1ba7e9eb6d326f7f7ea4792b1680,0.9971,8,5,True,True,True,True,,,0.05714285714285714,Anaerolineae bacterium AnMBR.bin235,2052143.1144
44ed1a1eb3ed2fe963e32f2d9591f332,1.0,2,1,True,True,True,True,,,0.041666666666666664,uncultured Actinomycetes bacterium MFD02134.bin.2.10,152507.2722
4f991b9a87b25e13c75f8eb888f9f7be,0.9932,6,5,True,True,True,True,False,True,0.1,Clostridia bacterium 6f746f25-b6c4-487c-b3b2-1da827f770e4,2044939.4534
499282a32d639ab44b7dc14af1e71965,0.999,18,18,True,True,True,True,True,True,0.07,Paracoccus solventivorans strain DSM 6637,53463.8
147c28a497af9f823da70571c88b5ebe,0.999,5,3,False,True,True,True,False,True,0.061224489795918366,Anaerovoracaceae bacterium d0a44124-bd0d-43a8-b654-cc1806fddd19,3030912.181
cca5f50c3116400e50fe7a3e7a0be852,0.9995,8,5,True,True,True,True,True,True,0.15217391304347827,Agriterribacter sp. SMAG_U15422,2821509.9
432a02504adb954775f641117e6d7b14,1.0,1,1,True,True,True,True,,,0.038461538461538464,Bacteroidetes bacterium UR.bin83,1898104.1494
a36b617c346af9dc1b8b18938adc2fc9,1.0,1,1,True,True,True,True,,,0.027777777777777776,Planctomycetota bacterium KLAP7,2026780.1650
dbecc9e8493f9f9f3816c44467a0b7d4,1.0,1,1,True,True,True,True,True,True,0.012195121951219513,Nocardioides sp. AS_Ams2_Bin10,35761.152
f4dd561d786dd46b9cb84eab6594d632,0.9961,9,9,True,True,True,True,True,True,0.02702702702702703,Elioraea sp. MS-P2,2843330.3
350764427a7e15d2e95ee77951ea5c6c,0.9927,15,14,False,True,False,True,False,True,0.04040404040404041,Eubacterium aggregans strain SR12,81409.3
e335570f65a3bc3a849f355ac1698181,1.0,2,2,True,True,True,True,,,0.044444444444444446,Bacteroidota bacterium JPAS_maxbin.066_sub,1898104.3472
70bc60bf6b649f62bb1ee7538331006f,0.9976,3,3,False,True,True,True,True,True,0.08823529411764706,Bacillota bacterium JPNG_maxbin.100_sub,1879010.10751
6f5c69090502aa2182ea4a5a24b1cc94,0.9941,15,15,False,False,False,False,False,True,0.0,Coleofasciculaceae cyanobacterium SMAG_U16478,3081323.4
5bbe2a5a01c16cb8363953430baaea87,0.9951,5,2,False,False,False,False,,,0.0,uncultured Chloroflexia bacterium MFD03804.bin.1.88,1672391.487
dfc8c6977754afac6bdc71718f2a7910,0.9888,18,14,True,True,True,True,False,False,0.058823529411764705,uncultured Gammaproteobacteria bacterium MFD03250.bin.c.6,86473.1591
4079dc43f1ee0b0433df1aaaafba110d,0.9946,9,8,True,True,True,True,False,True,0.30434782608695654,Planctomycetes bacterium OH_CBrB_161,2026780.1138
2d2be8e2152e95e0f171c4b66568e6f9,1.0,1,1,True,True,True,True,,,0.045454545454545456,Christensenellaceae bacterium 01a02c0c-5802-4c47-8e2d-6646ecf7da28,2054177.123
b42de67c23c492ca5f7c49025c6364a4,0.999,5,4,True,True,True,True,True,True,0.18518518518518517,Cronobacter dublinensis strain cro2915W,413497.13
f50dbd67a45eb3d4ad799c04f77b900d,0.999,1,1,True,True,True,True,True,True,0.017857142857142856,Colidextribacter sp. 210702-DFI.3.9,2883268.9
bda11f81d4705f02ac8558b96bff4e28,0.9932,2,2,False,False,False,False,,,0.0,[Clostridium] stercorarium subsp. thermolacticum JCM 9324,1291049.3
e8279b17fcbd61e4b105b0a3d872b567,0.9976,20,11,False,False,True,True,True,True,0.0,Citrobacter freundii T7CY,546.2993
f961fc7bc93cdc2692d05871d6ef0296,0.9951,20,16,True,True,True,True,False,True,0.046153846153846156,Eubacteriales bacterium SUG2579,2831996.361
d83c0d8fbc6ae1fe1c0dd12cbea1833a,0.9966,2,2,False,False,False,True,,,0.0,Verrucomicrobia bacterium strain Bin_29_9,2026799.243
db4543063a7cc4847ca4914a1f3f4611,0.9985,1,1,True,True,True,True,True,True,0.0037174721189591076,Pseudaminobacter sp. 19-2017,2831468.3
7d92b18666da2334d7051a3a9791dc97,1.0,2,2,True,True,True,True,True,True,0.058823529411764705,Methanolinea sp. strain EsbE_18-Q3-R3-47_BAT3C.270,2268143.5
e9300c9ad8d48efb516b90fddffeff2e,0.9995,12,9,True,True,True,True,True,True,0.045871559633027525,Afipia sp. strain SCN18_10_11_15_R3_B_64_1796,1871052.17
